variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,n_Voluntario Sano,media_MPPP,media_Vestibular,media_Voluntario Sano,MPPP_vs_VoluntarioSano_dif,MPPP_vs_VoluntarioSano_d,MPPP_vs_VoluntarioSano_d_ic_low,MPPP_vs_VoluntarioSano_d_ic_high,MPPP_vs_VoluntarioSano_p,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,atlas,medida,hemi,roi,tipo,familia_fdr,ajusta_etiv,modelo,p_fdr,sobrevive_fdr,n_familia
ctx_DKT_thickness_lh_superiortemporal,36,"Q('ctx_DKT_thickness_lh_superiortemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.03691048145122806,1,31,0.8489004156120209,0.8629325514139867,0.8510744627686156,0.0011892447050516539,2.8968241156584776e-08,0.011578539612846874,0.8865964008204282,0.20555765469175086,0.7497350706414316,19,17,,2.864235294117647,2.878842105263158,,,,,,,-0.008794535646548307,-0.06506698330560493,-1.0023127447468652,0.6555772579707987,0.8489004156120243,A4,DKT,thickness,lh,superiortemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_lh_supramarginal,36,"Q('ctx_DKT_thickness_lh_supramarginal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.25173834996717354,1,31,0.6193986486710825,0.65389191163948,0.6331834082958521,0.00805517911189852,6.558504673410728e-07,0.08908959574194109,0.5576519882816194,0.936689663985917,0.24061804847138904,19,17,,2.6505294117647056,2.6411052631578946,,,,,,,0.01779504271421528,0.16992626342565567,-0.6344350191284472,0.9536371550588553,0.6193986486710596,A4,DKT,thickness,lh,supramarginal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_lh_transversetemporal,36,"Q('ctx_DKT_thickness_lh_transversetemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.05021301815952572,1,31,0.8241633421075834,0.8397649387230183,0.8115942028985508,0.00161715535188628,2.356598674426833e-08,0.014967792405049519,0.4374275013787615,0.14079360534344354,0.2554790567222672,19,17,,2.4172352941176474,2.4665263157894737,,,,,,,-0.01693873418802999,-0.07589164738509198,-0.8918338982226243,0.6748052054241327,0.8241633421075768,A4,DKT,thickness,lh,transversetemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_lh_insula,36,"Q('ctx_DKT_thickness_lh_insula') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.29170364426314055,1,31,0.5929900702559399,0.592272927984741,0.6021989005497251,0.009322076150897588,6.187000096547326e-07,0.08588190555631223,0.47580777251527884,0.14447184530749502,0.21269609073154616,19,17,,3.090529411764706,3.1315263157894737,,,,,,,-0.026093152501079908,-0.18291812644018862,-0.8267984514058703,0.5854581267044436,0.5929900702559332,A4,DKT,thickness,lh,insula,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_caudalanteriorcingulate,36,"Q('ctx_DKT_thickness_rh_caudalanteriorcingulate') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.3284846748743188,1,31,0.5706871935782944,0.5991950309108542,0.55872063968016,0.010485175975899211,5.778090078264324e-07,0.1035046257842959,0.4375160038419862,0.19940828254918713,0.7127367184777761,19,17,,2.324411764705882,2.368578947368421,,,,,,,-0.033593307393538274,-0.19410797254265974,-0.9384535612673329,0.5505254999752395,0.5706871935783031,A4,DKT,thickness,rh,caudalanteriorcingulate,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_caudalmiddlefrontal,36,"Q('ctx_DKT_thickness_rh_caudalmiddlefrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.010953593106347876,1,31,0.917320303189716,0.9248476083533551,0.9235382308845578,0.0003532169068410341,3.1089913908718424e-08,0.0011293396583680186,0.7273669300954267,0.6460060354032447,0.4081357805905165,19,17,,2.6243529411764706,2.6416315789473686,,,,,,,-0.004304601434563904,-0.03544574583910908,-0.7058793418953085,0.6736663179752093,0.9173203031896305,A4,DKT,thickness,rh,caudalmiddlefrontal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_cuneus,36,"Q('ctx_DKT_thickness_rh_cuneus') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",2.0503483718617286,1,31,0.16217766798695354,0.21441608152304345,0.175912043978011,0.0620371183018254,0.0004593303806736135,0.2905868134095093,0.3496212337418323,0.5203778425042698,0.9177753521155297,19,17,,1.9524705882352942,1.904578947368421,,,,,,,0.051713185193361766,0.4849529950558105,-0.31407662433753875,1.2187149453892934,0.16217766798695185,A4,DKT,thickness,rh,cuneus,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_entorhinal,36,"Q('ctx_DKT_thickness_rh_entorhinal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.0001672143704264534,1,31,0.9897655950091618,0.9916327162990964,0.9900049975012494,5.3939828540324644e-06,2.267064118429056e-07,5.136499779561208e-07,0.911690583456612,0.09761912116074384,0.37009970193460245,19,17,,2.818588235294118,2.8252105263157894,,,,,,,-0.0007563161407833086,-0.004379480692320006,-0.948167489602256,0.7411654103101875,0.9897655950094164,A4,DKT,thickness,rh,entorhinal,C,DKT_thickness,False,A4_dirigido,0.9900049975012494,False,62
ctx_DKT_thickness_rh_fusiform,36,"Q('ctx_DKT_thickness_rh_fusiform') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.254101642992846,1,31,0.617765697483061,0.6443874989830125,0.6241879060469765,0.008130185467986903,2.635976227825994e-07,0.09535134738569782,0.6120627905196054,0.8362872374599213,0.9019662138785126,19,17,,2.699294117647059,2.680789473684211,,,,,,,0.0210663824640433,0.17072202505852282,-0.6047957163265117,0.9058248049098195,0.6177656974830593,A4,DKT,thickness,rh,fusiform,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_inferiorparietal,36,"Q('ctx_DKT_thickness_rh_inferiorparietal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.010084956094264096,1,31,0.9206544866340362,0.929452923092585,0.9175412293853074,0.0003252153648899355,3.5928089238871785e-07,0.002058884131446594,0.8865818979266814,0.4795778864808463,0.6139764119374983,19,17,,2.515529411764706,2.529736842105263,,,,,,,-0.0034666303828659872,-0.034011267954845464,-0.7378967490946611,0.8866149137658426,0.9206544866341624,A4,DKT,thickness,rh,inferiorparietal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_inferiortemporal,36,"Q('ctx_DKT_thickness_rh_inferiortemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.06385274051702387,1,31,0.8021750856512847,0.8277656231238649,0.7951024487756122,0.0020555319087557943,1.1356099963132307e-06,0.02281875744718601,0.6121314962320245,0.21081846362187384,0.8519049439918066,19,17,,2.801058823529412,2.7916315789473685,,,,,,,0.008614397863711543,0.08558065140435253,-0.6270624229649534,0.9612812676983719,0.8021750856512924,A4,DKT,thickness,rh,inferiortemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_isthmuscingulate,36,"Q('ctx_DKT_thickness_rh_isthmuscingulate') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.2378292403410838,1,31,0.2744433583427936,0.31833222547960804,0.26436781609195403,0.03839679251083431,0.00040375010995708296,0.26682367457611283,0.31817187095274224,0.8207848213321404,0.20539508788808253,19,17,,2.2733529411764706,2.235684210526316,,,,,,,0.03911656696406224,0.37680459113349035,-0.2993811393101837,1.1453305507336549,0.2744433583427924,A4,DKT,thickness,rh,isthmuscingulate,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_lateraloccipital,36,"Q('ctx_DKT_thickness_rh_lateraloccipital') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.16692214380031886,1,31,0.6856704472685912,0.723835559319271,0.6896551724137931,0.005355746808432375,1.8926152517634725e-07,0.05847454077079775,0.9368463877090609,0.2657001490266822,0.9450776262224173,19,17,,2.1884117647058825,2.1904736842105264,,,,,,,0.01508533625145514,0.13837027176102484,-0.570488413915658,0.9316064566514585,0.6856704472686077,A4,DKT,thickness,rh,lateraloccipital,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_lateralorbitofrontal,36,"Q('ctx_DKT_thickness_rh_lateralorbitofrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.15753988098524763,1,31,0.6941511192321566,0.7055038682847448,0.7131434282858571,0.005056236197948052,8.106482931698648e-08,0.05058561726905828,0.6803460030829047,0.6186755739092301,0.8576287068748687,19,17,,2.555529411764706,2.571105263157895,,,,,,,-0.011182249596963956,-0.13442531831191107,-0.8408259868745365,0.546719159133844,0.6941511192321459,A4,DKT,thickness,rh,lateralorbitofrontal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_lingual,36,"Q('ctx_DKT_thickness_rh_lingual') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.0892721281649072,1,31,0.7670983452890353,0.7768333217049684,0.7831084457771115,0.0028714769453876124,3.6541249181632083e-07,0.03894461366992969,0.911679262369467,0.3869270008354061,0.9178629448407382,19,17,,1.9297058823529412,1.9550526315789474,,,,,,,-0.010009841970306799,-0.10119143648007974,-0.8202049471737943,0.6432721293576188,0.7670983452890203,A4,DKT,thickness,rh,lingual,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_medialorbitofrontal,36,"Q('ctx_DKT_thickness_rh_medialorbitofrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.1969888374638093,1,31,0.6602450793523845,0.6457702242951631,0.6426786606696652,0.006314354199058133,2.0060316938502293e-06,0.06754100233885445,0.3580967509492633,0.0037646292059348055,0.22293111652168657,19,17,,2.474411764705882,2.446473684210526,,,,,,,0.02521078750355432,0.15031648982649798,-0.5478214269655355,0.8669318086601251,0.6602450793523715,A4,DKT,thickness,rh,medialorbitofrontal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_middletemporal,36,"Q('ctx_DKT_thickness_rh_middletemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.21470312480330403,1,31,0.6463427097476496,0.6799947523107607,0.6426786606696652,0.006878268998582923,1.2264216579445055e-07,0.0748165023678459,0.5057428110670161,0.030288853190762455,0.9501154038897311,19,17,,2.798352941176471,2.7829473684210524,,,,,,,0.019648383642286327,0.15692964764754577,-0.5793684055075341,0.9833622901635934,0.6463427097476401,A4,DKT,thickness,rh,middletemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_parahippocampal,36,"Q('ctx_DKT_thickness_rh_parahippocampal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.1419197921886992,1,31,0.2934979284900542,0.30324746896239063,0.29985007496251875,0.035527429586399956,4.0216239379968724e-05,0.2318758286392987,0.2956736745244875,0.25208958355156286,0.190310110611266,19,17,,2.6282352941176472,2.6924736842105266,,,,,,,-0.05623110702081652,-0.36191252821245756,-1.0069313698674618,0.514578701367886,0.29349792849005735,A4,DKT,thickness,rh,parahippocampal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_paracentral,36,"Q('ctx_DKT_thickness_rh_paracentral') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.6349603138300269,1,31,0.43160252497284674,0.5164793385895061,0.42278860569715143,0.020071474960960765,1.2262135613090547e-07,0.16393358619037035,0.6920355168654702,0.7851574108246083,0.544667754793804,19,17,,2.6525294117647062,2.634,,,,,,,0.034438005978874475,0.2698727956478575,-0.5544861495500811,1.0404340515579684,0.43160252497285717,A4,DKT,thickness,rh,paracentral,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_parsopercularis,36,"Q('ctx_DKT_thickness_rh_parsopercularis') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.29615298927404465,1,31,0.5901974411106383,0.6185441477911803,0.584207896051974,0.009462919911451848,9.024380160559443e-08,0.07840256082513243,0.8991187768854458,0.4973410047474401,0.3686475848321911,19,17,,2.656,2.6468947368421056,,,,,,,0.02381454353583934,0.1843078688174051,-0.6944171187159692,0.801269228682825,0.5901974411106232,A4,DKT,thickness,rh,parsopercularis,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_parsorbitalis,36,"Q('ctx_DKT_thickness_rh_parsorbitalis') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.5337343330614972,1,31,0.22484937624816112,0.2584946967445252,0.2563718140929535,0.04714289227790498,0.00024143315865422346,0.2353690941816068,0.2883548624373982,0.08706793040790611,0.9586943520400536,19,17,,2.656764705882353,2.743684210526316,,,,,,,-0.07519305510692414,-0.4194313485359194,-1.0919352478087114,0.20901367193980325,0.2248493762481633,A4,DKT,thickness,rh,parsorbitalis,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_parstriangularis,36,"Q('ctx_DKT_thickness_rh_parstriangularis') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.6646390972486116,1,31,0.20651953998430878,0.23837270462048027,0.2128935532233883,0.05096150281326166,0.00030126405320301354,0.21512448052076455,0.4956375468785764,0.33490519859414875,0.9887137007902208,19,17,,2.4575882352941174,2.5260526315789473,,,,,,,-0.06539000565187036,-0.43696420522074847,-0.9900647982744952,0.38054995917828927,0.20651953998431102,A4,DKT,thickness,rh,parstriangularis,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_pericalcarine,36,"Q('ctx_DKT_thickness_rh_pericalcarine') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.15492172391390238,1,31,0.6965698828122673,0.7245287455211245,0.6946526736631684,0.004972624399020318,1.338833842910226e-07,0.05556425958581342,0.6010357141025992,0.262474377896885,0.22212900130764285,19,17,,1.6219999999999999,1.6095263157894737,,,,,,,0.018637426042323046,0.1333036305052993,-0.7269502757765206,0.8251098233538502,0.696569882812275,A4,DKT,thickness,rh,pericalcarine,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_postcentral,36,"Q('ctx_DKT_thickness_rh_postcentral') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.04771833263459105,1,31,0.8285139264147671,0.8458364250820058,0.8335832083958021,0.0015369352466855445,2.848564970252609e-07,0.017086909134647985,0.8866108981521987,0.18158818714984276,0.07290928410153072,19,17,,2.3038823529411765,2.2953157894736846,,,,,,,0.008804834745274437,0.07398240533911966,-0.7979132602145782,0.79731296077278,0.8285139264147482,A4,DKT,thickness,rh,postcentral,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_posteriorcingulate,36,"Q('ctx_DKT_thickness_rh_posteriorcingulate') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.2913679966197795,1,31,0.5932018590576676,0.6225035356548002,0.5872063968015993,0.009311449619308887,6.589817821434009e-07,0.10589833818658256,0.874103881717246,0.578460539850187,0.8900524903550171,19,17,,2.4262941176470587,2.4108947368421054,,,,,,,0.020600992407467378,0.18281285914113096,-0.5644746663730598,0.9090155360534382,0.5932018590576639,A4,DKT,thickness,rh,posteriorcingulate,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_precentral,36,"Q('ctx_DKT_thickness_rh_precentral') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.11095167129738881,1,31,0.741305637402147,0.7945144900084081,0.7461269365317341,0.0035663219971426192,7.243537141570835e-10,0.03347826946825217,0.5683731297509858,0.36459669478265133,0.6997558750450952,19,17,,2.6478235294117645,2.6957368421052634,,,,,,,-0.018819602270503555,-0.11281133567954256,-0.8076092341465559,0.8636445358238858,0.7413056374021367,A4,DKT,thickness,rh,precentral,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_precuneus,36,"Q('ctx_DKT_thickness_rh_precuneus') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.19103971911799583,1,31,0.6650824072776228,0.678375685825547,0.6626686656671664,0.0061248269002363975,8.324082164226809e-08,0.04461195583630766,0.7037231765653215,0.7379557032332116,0.8175619799712567,19,17,,2.498117647058823,2.483263157894737,,,,,,,0.01613001021558086,0.14802928875794563,-0.5834905147115822,0.7793551931436873,0.665082407277611,A4,DKT,thickness,rh,precuneus,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_rostralanteriorcingulate,36,"Q('ctx_DKT_thickness_rh_rostralanteriorcingulate') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.12713176795738432,1,31,0.7238401603121889,0.7297818590094198,0.7166416791604198,0.00408427505962034,5.246600456086249e-07,0.04321011509698494,0.579214868044645,0.10268513932751067,0.705650887356374,19,17,,2.5864117647058826,2.5788947368421056,,,,,,,0.014923992490834204,0.12075715156777136,-0.6700469778946163,0.842447632332687,0.7238401603122065,A4,DKT,thickness,rh,rostralanteriorcingulate,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_rostralmiddlefrontal,36,"Q('ctx_DKT_thickness_rh_rostralmiddlefrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.0034749524031920027,1,31,0.9533713163671089,0.9568836167121285,0.9550224887556222,0.000112082674878438,6.674319755619595e-09,0.0003043992580036735,0.44692597813400037,0.3879371079414118,0.33419053638156,19,17,,2.389235294117647,2.3923684210526317,,,,,,,-0.0022053298103523744,-0.019964583169597202,-0.7598374172197425,0.8201943268396111,0.9533713163668882,A4,DKT,thickness,rh,rostralmiddlefrontal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_superiorfrontal,36,"Q('ctx_DKT_thickness_rh_superiorfrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.09236540947544462,1,31,0.7632219394441156,0.7699136650959487,0.7541229385307346,0.002970678115319464,1.2292554862160545e-07,0.038060841516391,0.4955820497153771,0.8925818978004375,0.6508142951181826,19,17,,2.721588235294117,2.7181052631578946,,,,,,,0.010906578564206848,0.102929650225279,-0.6655007659508491,0.8458022226910004,0.763221939444097,A4,DKT,thickness,rh,superiorfrontal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_superiorparietal,36,"Q('ctx_DKT_thickness_rh_superiorparietal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.8755343170122843,1,31,0.3566601391702092,0.3700940419461727,0.3498250874562719,0.02746728284786753,2.3491551147151998e-05,0.17512709446149655,0.6010591356226513,0.19398552647341488,0.8475073545945038,19,17,,2.3597647058823528,2.3472631578947367,,,,,,,0.028745150098745176,0.31690011995934925,-0.4329160831401716,1.003983057235845,0.35666013917020806,A4,DKT,thickness,rh,superiorparietal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_superiortemporal,36,"Q('ctx_DKT_thickness_rh_superiortemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.05407897070812864,1,31,0.8176402589731449,0.8304374959320286,0.8060969515242379,0.001741445004990772,8.799078380942936e-07,0.016154150337031124,0.7876515805913492,0.24188080519144023,0.487987377641257,19,17,,2.9121176470588237,2.9322105263157896,,,,,,,-0.010263082883547492,-0.07875896957861495,-0.8323604249802572,0.6556798419443953,0.8176402589731497,A4,DKT,thickness,rh,superiortemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_supramarginal,36,"Q('ctx_DKT_thickness_rh_supramarginal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.11642584423667375,1,31,0.7352457412449142,0.7581482242522464,0.7201399300349826,0.0037416200954274417,5.227062961761613e-09,0.04263670361043476,0.7876382402792166,0.8579539343345132,0.6795676484343,19,17,,2.6468823529411765,2.6676315789473684,,,,,,,-0.011631075173816452,-0.11556079340605159,-0.8727784793323188,0.6780908426526289,0.7352457412449439,A4,DKT,thickness,rh,supramarginal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_transversetemporal,36,"Q('ctx_DKT_thickness_rh_transversetemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",2.769873503482034,1,31,0.10613131599109724,0.12673396093603165,0.11044477761119441,0.08202202780523979,0.0003186441588660751,0.3326075687395429,0.23466182086730475,0.7795907817203678,0.9629861885681176,19,17,,2.6301176470588232,2.537894736842105,,,,,,,0.1200058027234111,0.5636581422694785,-0.24778603784782846,1.3804927402650273,0.10613131599109607,A4,DKT,thickness,rh,transversetemporal,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_thickness_rh_insula,36,"Q('ctx_DKT_thickness_rh_insula') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.18978758802962245,1,31,0.6661119839018743,0.6757022678017651,0.6666666666666666,0.006084927237608419,8.879532774008332e-07,0.07417688172039161,0.7876248974531436,0.6025164990743864,0.31298511098383974,19,17,,3.070823529411765,3.0604736842105265,,,,,,,0.020188192266405558,0.14754337727352906,-0.5297211696055283,0.8408878527988809,0.6661119839018725,A4,DKT,thickness,rh,insula,C,DKT_thickness,False,A4_dirigido,0.986856571714143,False,62
ctx_DKT_area_lh_caudalanteriorcingulate,36,"Q('ctx_DKT_area_lh_caudalanteriorcingulate') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.5478799453460635,1,30,0.46493900826131596,0.47994758524735465,0.4657671164417791,0.01793512172780201,1.1523895386386924e-06,0.1470919848565658,0.4190720324181101,0.18747773496238412,0.5553913315476726,19,17,,1092.1764705882354,1134.9473684210527,,,,,,,-35.96273654738681,-0.251892896652688,-1.016480673313369,0.5955040697145028,0.4649390082613196,A4,DKT,area,lh,caudalanteriorcingulate,C,DKT_area,True,A4_dirigido,0.9041842715006133,False,62
ctx_DKT_area_lh_caudalmiddlefrontal,36,"Q('ctx_DKT_area_lh_caudalmiddlefrontal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.5665930374428809,1,30,0.45748222557331775,0.5096327430156488,0.46676661669165415,0.01853634903794566,4.27027294017933e-06,0.15327960698148138,0.3835318014716661,0.6373003482901208,0.7672473217251914,19,17,,2272.1176470588234,2362.684210526316,,,,,,,-88.89806150148081,-0.2561585377367146,-0.9265650398828478,0.5424985229360866,0.4574822255733216,A4,DKT,area,lh,caudalmiddlefrontal,C,DKT_area,True,A4_dirigido,0.9041842715006133,False,62
ctx_DKT_area_lh_cuneus,36,"Q('ctx_DKT_area_lh_cuneus') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.4757392341214546,1,30,0.4956598711229784,0.5479985268269199,0.49725137431284355,0.015610424753497174,6.586860153417205e-07,0.1308557486697504,0.5577280486714316,0.2954555771180614,0.41796911237068085,19,17,,2134.823529411765,2075.315789473684,,,,,,,55.59455521935945,0.2347241112168859,-0.6277120090790331,0.9558975900020097,0.4956598711229776,A4,DKT,area,lh,cuneus,C,DKT_area,True,A4_dirigido,0.9067525060998912,False,62
ctx_DKT_area_lh_entorhinal,36,"Q('ctx_DKT_area_lh_entorhinal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.8517407298636044,1,30,0.363423863843926,0.4011380386285761,0.3493253373313343,0.027607542061286145,1.4767666148175539e-05,0.18538500250034376,0.3834705788454754,0.9697622665561761,0.574129805657752,19,17,,413.7647058823529,435.2105263157895,,,,,,,-18.899589079035096,-0.3140703413166773,-1.0586284276044713,0.5337437243705833,0.36342386384392816,A4,DKT,area,lh,entorhinal,C,DKT_area,True,A4_dirigido,0.9041842715006133,False,62
ctx_DKT_area_lh_fusiform,36,"Q('ctx_DKT_area_lh_fusiform') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.023906088689053587,1,30,0.8781596378446183,0.8915879932396253,0.881559220389805,0.0007962351273827013,2.0918706706689454e-07,0.007400689901765972,0.8866108981521987,0.8849794938553667,0.2698306263926588,19,17,,2859.176470588235,2855.4210526315787,,,,,,,15.502886521583207,0.05261716950925316,-0.6795403062952763,0.9452279791098728,0.8781596378446482,A4,DKT,area,lh,fusiform,C,DKT_area,True,A4_dirigido,1.0,False,62
ctx_DKT_area_lh_inferiorparietal,36,"Q('ctx_DKT_area_lh_inferiorparietal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",2.37986631059101,1,30,0.13339189738144222,0.1509976932768031,0.12843578210894552,0.07349833652069739,0.00027911421291150484,0.349069874790955,0.10954963655164406,0.5618188655592529,0.8506283227588157,19,17,,4534.529411764706,4735.105263157895,,,,,,,-221.69062505298632,-0.5249881484010683,-1.3311698931081253,0.33736975686575443,0.13339189738144253,A4,DKT,area,lh,inferiorparietal,C,DKT_area,True,A4_dirigido,0.4976886556721639,False,62
ctx_DKT_area_lh_inferiortemporal,36,"Q('ctx_DKT_area_lh_inferiortemporal') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",3.9910860227995637,1,30,0.05487909221210587,0.06762082309930466,0.04997501249375312,0.11741566656983357,3.1655099601669354e-05,0.33892509432758966,0.02764526053354199,0.3249771725535391,0.08396364298247717,19,17,,3420.823529411765,3677.9473684210525,,,,,,,-214.08410235117617,-0.6798588620615885,-1.3914794657918266,0.08644499554990642,0.05487909221210599,A4,DKT,area,lh,inferiortemporal,C,DKT_area,True,A4_dirigido,0.46034125794245734,False,62
