variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,rho_Voluntario Sano,n_Voluntario Sano,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
hipp_rh_GC_ML_DG_body,GC ML DG body,rh,volume,CSE_NI,46,-0.1291952838233095,0.42078932013686093,-0.3890951766757142,0.18028280666904764,Edad+Genero+Grupo+eTIV,-0.048486847539508084,17,-0.25035758646361334,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
hipp_rh_GC_ML_DG_body,GC ML DG body,rh,volume,EntropyRatio_NI,46,0.14455262116713927,0.3672093792039147,-0.1166271290658138,0.40828553640907245,Edad+Genero+Grupo+eTIV,0.25101464996683204,17,0.1205940030473904,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,2,2,True
hipp_lh_molecular_layer_HP_body,molecular layer HP body,lh,volume,CSE_NI,46,-0.13062002010036974,0.4156408737497411,-0.4145105072641352,0.1501158443896531,Edad+Genero+Grupo+eTIV,-0.07748702387706041,17,-0.2644148329515416,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
hipp_lh_molecular_layer_HP_body,molecular layer HP body,lh,volume,EntropyRatio_NI,46,-0.06825620869119672,0.6715423941169785,-0.35826046991108806,0.23005699037220784,Edad+Genero+Grupo+eTIV,0.2883909341415041,17,-0.32792377916649723,19,,10,volume_EntropyRatio_NI,B,0.9470879809344869,False,70,1,2,False
hipp_rh_molecular_layer_HP_body,molecular layer HP body,rh,volume,CSE_NI,46,-0.13515280623342252,0.3995009150991235,-0.38028943756498595,0.15363646553332097,Edad+Genero+Grupo+eTIV,-0.1054567604046196,17,-0.2228850831595387,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
hipp_rh_molecular_layer_HP_body,molecular layer HP body,rh,volume,EntropyRatio_NI,46,0.10575048633836825,0.5105111788144375,-0.1506700774449513,0.3673001546866326,Edad+Genero+Grupo+eTIV,0.32694626819249234,17,-0.01990403061680201,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,1,2,False
hipp_lh_subiculum_body,subiculum body,lh,volume,CSE_NI,46,-0.05430510438682449,0.7359526567933472,-0.35868177943460844,0.23323704862634842,Edad+Genero+Grupo+eTIV,-0.25750623711785275,17,-0.0036835475133834925,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,2,2,True
hipp_lh_subiculum_body,subiculum body,lh,volume,EntropyRatio_NI,46,-0.004447213512491319,0.9779847436902225,-0.2959490144034264,0.2648742708749602,Edad+Genero+Grupo+eTIV,0.12835622775661182,17,-0.03521321585064078,19,,10,volume_EntropyRatio_NI,B,0.9779847436902225,False,70,1,2,False
hipp_rh_subiculum_body,subiculum body,rh,volume,CSE_NI,46,-0.18228998466287305,0.25398734104718657,-0.46380271590941224,0.12311318650663955,Edad+Genero+Grupo+eTIV,-0.013527639219841582,17,-0.3736968845704377,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
hipp_rh_subiculum_body,subiculum body,rh,volume,EntropyRatio_NI,46,0.03791720003327403,0.8139256269516267,-0.26149287017326445,0.3423272763044298,Edad+Genero+Grupo+eTIV,0.28592847094630086,17,-0.2640015415355639,19,,10,volume_EntropyRatio_NI,B,0.9533702908100509,False,70,1,2,False
hipp_lh_presubiculum_body,presubiculum body,lh,volume,CSE_NI,46,0.13555051631006565,0.3981022986087802,-0.16445850234669607,0.41279873038227544,Edad+Genero+Grupo+eTIV,-0.10624831770641215,17,0.012853375284423887,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,1,2,False
hipp_lh_presubiculum_body,presubiculum body,lh,volume,EntropyRatio_NI,46,0.12426162785319989,0.43889309181877617,-0.173325579181854,0.46112108763481924,Edad+Genero+Grupo+eTIV,-0.06278004770368265,17,-0.1397355327544816,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,0,2,False
hipp_rh_presubiculum_body,presubiculum body,rh,volume,CSE_NI,46,-0.03806898474832902,0.8131939643581528,-0.3202847028551304,0.31246516610185,Edad+Genero+Grupo+eTIV,0.009897488679827376,17,-0.023700514242825464,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
hipp_rh_presubiculum_body,presubiculum body,rh,volume,EntropyRatio_NI,46,0.052517150777997325,0.7443489970663592,-0.2683689482646818,0.3429590409317495,Edad+Genero+Grupo+eTIV,0.16602223908284605,17,0.038942167854536434,19,,10,volume_EntropyRatio_NI,B,0.9470879809344869,False,70,2,2,True
thal_lh_AV,AV,lh,volume,CSE_NI,46,-0.053085123661013256,0.7416785428669007,-0.370393153384422,0.27457323705941955,Edad+Genero+Grupo+eTIV,0.20258131916522326,17,0.020029034533265978,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,0,2,False
thal_lh_AV,AV,lh,volume,EntropyRatio_NI,46,-0.08975443696876995,0.5768006009623687,-0.3603847521472283,0.20999990489150275,Edad+Genero+Grupo+eTIV,0.20016385063158626,17,-0.08748271774403245,19,,10,volume_EntropyRatio_NI,B,0.8993401643040143,False,70,1,2,False
thal_rh_AV,AV,rh,volume,CSE_NI,46,-0.00684246218452867,0.9661330754343871,-0.3251116575920202,0.3009878943303635,Edad+Genero+Grupo+eTIV,0.15082349331794734,17,-0.07774111076159049,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
thal_rh_AV,AV,rh,volume,EntropyRatio_NI,46,0.08943870219443341,0.5781472484811521,-0.2152269680244247,0.39915667639656693,Edad+Genero+Grupo+eTIV,0.418385896397558,17,-0.06002358452610572,19,,10,volume_EntropyRatio_NI,B,0.8993401643040143,False,70,1,2,False
thal_lh_LD,LD,lh,volume,CSE_NI,46,0.0005853717549522179,0.997101858562917,-0.3311614061836078,0.3068790009913186,Edad+Genero+Grupo+eTIV,-0.01664433349956744,17,-0.13547648002937485,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,0,2,False
thal_lh_LD,LD,lh,volume,EntropyRatio_NI,46,-0.011028734919975379,0.9454381906465535,-0.3206936896324365,0.30851784775345453,Edad+Genero+Grupo+eTIV,0.13576127355644205,17,-0.19173143526820863,19,,10,volume_EntropyRatio_NI,B,0.9732451962538051,False,70,1,2,False
thal_rh_LD,LD,rh,volume,CSE_NI,46,-0.18646226857867593,0.24309333789623577,-0.4761010151120817,0.10563610388591224,Edad+Genero+Grupo+eTIV,-0.3200581586035728,17,-0.1496848931264703,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
thal_rh_LD,LD,rh,volume,EntropyRatio_NI,46,-0.1784663707273765,0.2642534584409136,-0.45506005773585306,0.1094127898007097,Edad+Genero+Grupo+eTIV,-0.3698707843830212,17,-0.20773928185772114,19,,10,volume_EntropyRatio_NI,B,0.8710657183527312,False,70,2,2,True
thal_lh_VA,VA,lh,volume,CSE_NI,46,0.04869040674447288,0.7624169378616786,-0.2875929622857047,0.3780832146475823,Edad+Genero+Grupo+eTIV,0.1010577470904519,17,0.04647841916207754,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,2,2,True
thal_lh_VA,VA,lh,volume,EntropyRatio_NI,46,0.012254649684892148,0.9393839590474921,-0.30096665878098916,0.3236394073004446,Edad+Genero+Grupo+eTIV,0.096026909934094,17,-0.028451967419897792,19,,10,volume_EntropyRatio_NI,B,0.9732451962538051,False,70,1,2,False
thal_rh_VA,VA,rh,volume,CSE_NI,46,-0.0033218252087506045,0.9835549213076461,-0.3221032377134855,0.3281328636927266,Edad+Genero+Grupo+eTIV,-0.1993838371725726,17,0.07520805110915996,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
thal_rh_VA,VA,rh,volume,EntropyRatio_NI,46,0.09577054405585433,0.5514170342769488,-0.22600767540421574,0.4097226946716776,Edad+Genero+Grupo+eTIV,0.2549468999237245,17,-0.002033029553828165,19,,10,volume_EntropyRatio_NI,B,0.8993401643040143,False,70,1,2,False
thal_lh_VAmc,VAmc,lh,volume,CSE_NI,46,-0.09942718605197266,0.5362512142781964,-0.4369391558088811,0.2607931708527358,Edad+Genero+Grupo+eTIV,-0.13100350972529798,17,-0.1125796877212528,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,2,2,True
thal_lh_VAmc,VAmc,lh,volume,EntropyRatio_NI,46,-0.13321406769511193,0.4063593824872511,-0.4696264682518937,0.1898138012139898,Edad+Genero+Grupo+eTIV,-0.19798301838037702,17,-0.07119635212159249,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,2,2,True
thal_rh_VAmc,VAmc,rh,volume,CSE_NI,46,-0.07245642442141655,0.6525717901445205,-0.3568844301509792,0.22536045677510003,Edad+Genero+Grupo+eTIV,-0.3051768215511987,17,0.02503127096810446,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
thal_rh_VAmc,VAmc,rh,volume,EntropyRatio_NI,46,0.017421364957194093,0.9139088289812642,-0.27188158802910095,0.3139132000892681,Edad+Genero+Grupo+eTIV,-0.04513342704578921,17,0.021938595379725905,19,,10,volume_EntropyRatio_NI,B,0.9732451962538051,False,70,1,2,False
amyg_lh_Lateral_nucleus,Lateral nucleus,lh,volume,CSE_NI,46,0.1349602282344134,0.40017916839415396,-0.1551050575216847,0.4455534987942126,Edad+Genero+Grupo+eTIV,0.1483247984424023,17,-0.07663762974233321,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,1,2,False
amyg_lh_Lateral_nucleus,Lateral nucleus,lh,volume,EntropyRatio_NI,46,0.2945344359735205,0.06157797891397695,-0.021903786051818048,0.5508720658664292,Edad+Genero+Grupo+eTIV,0.47686977857580354,17,0.22469471605615016,19,,10,volume_EntropyRatio_NI,B,0.47893983599759854,False,70,2,2,True
amyg_rh_Lateral_nucleus,Lateral nucleus,rh,volume,CSE_NI,46,0.05766672678870751,0.7202487395172807,-0.27337739580967324,0.4380643976887984,Edad+Genero+Grupo+eTIV,0.14013779370023288,17,-0.30463385374793633,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Lateral_nucleus,Lateral nucleus,rh,volume,EntropyRatio_NI,46,0.2665521167637992,0.09206270499635684,-0.043718487302603984,0.5291374670391621,Edad+Genero+Grupo+eTIV,0.4421858536415543,17,0.035551993487312916,19,,10,volume_EntropyRatio_NI,B,0.6224759286553417,False,70,2,2,True
amyg_lh_Basal_nucleus,Basal nucleus,lh,volume,CSE_NI,46,0.04430602089910732,0.7832712380807398,-0.2912326850397056,0.3918940546730204,Edad+Genero+Grupo+eTIV,0.02445178259397147,17,-0.12086612282747856,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_lh_Basal_nucleus,Basal nucleus,lh,volume,EntropyRatio_NI,46,0.17649743097578055,0.26964565907306554,-0.15923081554652407,0.4772810417930569,Edad+Genero+Grupo+eTIV,0.39409188302605863,17,0.15103309239663198,19,,10,volume_EntropyRatio_NI,B,0.8710657183527312,False,70,2,2,True
amyg_rh_Basal_nucleus,Basal nucleus,rh,volume,CSE_NI,46,0.07377147920525634,0.646675659767159,-0.26354404087619976,0.44680063031027806,Edad+Genero+Grupo+eTIV,0.15126853749019076,17,-0.0834739612624373,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Basal_nucleus,Basal nucleus,rh,volume,EntropyRatio_NI,46,0.3327913916593241,0.03350144092884741,-0.020841317095359527,0.5902388312383593,Edad+Genero+Grupo+eTIV,0.49275296790124784,17,0.3660553711623715,19,,10,volume_EntropyRatio_NI,B,0.40762590441121466,False,70,2,2,True
amyg_lh_Accessory_Basal_nucleus,Accessory Basal nucleus,lh,volume,CSE_NI,46,-0.04688484540609654,0.7709859361915408,-0.3744252568446751,0.3551667293157881,Edad+Genero+Grupo+eTIV,0.1212229291447764,17,-0.2916254976718968,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_lh_Accessory_Basal_nucleus,Accessory Basal nucleus,lh,volume,EntropyRatio_NI,46,-0.011196119260280203,0.9446113699602205,-0.34029032023096667,0.32497341893512416,Edad+Genero+Grupo+eTIV,0.568060789203844,17,-0.15310905967241512,19,,10,volume_EntropyRatio_NI,B,0.9732451962538051,False,70,1,2,False
amyg_rh_Accessory_Basal_nucleus,Accessory Basal nucleus,rh,volume,CSE_NI,46,0.14680297662449804,0.35971740057859436,-0.19385201806213306,0.4791290500879806,Edad+Genero+Grupo+eTIV,0.180883944778495,17,0.18570357847212438,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
amyg_rh_Accessory_Basal_nucleus,Accessory Basal nucleus,rh,volume,EntropyRatio_NI,46,0.3515829269786331,0.0241890705681753,0.032119130736943724,0.5899343136038186,Edad+Genero+Grupo+eTIV,0.5923719831827763,17,0.38089429464125957,19,,10,volume_EntropyRatio_NI,B,0.40762590441121466,False,70,2,2,True
amyg_lh_Central_nucleus,Central nucleus,lh,volume,CSE_NI,46,-0.3456499715525923,0.026861952744960726,-0.5900985607361817,-0.06597960695695207,Edad+Genero+Grupo+eTIV,-0.35421080230252894,17,-0.5333299067395335,19,,10,volume_CSE_NI,B,0.626778897382417,False,70,2,2,True
amyg_lh_Central_nucleus,Central nucleus,lh,volume,EntropyRatio_NI,46,-0.2010719858801941,0.20745504313478613,-0.5002245820982848,0.11979931310208866,Edad+Genero+Grupo+eTIV,0.10579815257215965,17,-0.45976106722194304,19,,10,volume_EntropyRatio_NI,B,0.8624760664524157,False,70,1,2,False
amyg_rh_Central_nucleus,Central nucleus,rh,volume,CSE_NI,46,0.052535584388847596,0.7442622806518785,-0.2605825516220575,0.34863237861481366,Edad+Genero+Grupo+eTIV,0.20736523356353204,17,-0.1310244262910534,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Central_nucleus,Central nucleus,rh,volume,EntropyRatio_NI,46,0.26211310391982795,0.0978176459315537,-0.06703327128695055,0.49518893808787096,Edad+Genero+Grupo+eTIV,0.5933990037474483,17,0.06357103745999547,19,,10,volume_EntropyRatio_NI,B,0.6224759286553417,False,70,2,2,True
amyg_lh_Medial_nucleus,Medial nucleus,lh,volume,CSE_NI,46,-0.2283189607805682,0.15106293392391465,-0.5417941044337533,0.10155759904093271,Edad+Genero+Grupo+eTIV,-0.25458279461461986,17,-0.3214784751286499,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
amyg_lh_Medial_nucleus,Medial nucleus,lh,volume,EntropyRatio_NI,46,-0.11512365376838876,0.4735327962671649,-0.445821478332415,0.221524310845241,Edad+Genero+Grupo+eTIV,0.29154222032386656,17,-0.5398271670543584,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,1,2,False
amyg_rh_Medial_nucleus,Medial nucleus,rh,volume,CSE_NI,46,0.14843530265033042,0.3543411752005413,-0.18314786720834977,0.44146540942748697,Edad+Genero+Grupo+eTIV,0.26031991411267774,17,0.08301901805540052,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
amyg_rh_Medial_nucleus,Medial nucleus,rh,volume,EntropyRatio_NI,46,0.3706505101281258,0.017051763426858567,0.03422599523311375,0.6197584638357394,Edad+Genero+Grupo+eTIV,0.8173234790682264,17,0.0041233681872367665,19,,10,volume_EntropyRatio_NI,B,0.40762590441121466,False,70,2,2,True
amyg_lh_Cortical_nucleus,Cortical nucleus,lh,volume,CSE_NI,46,-0.016108719261457183,0.9203739487441907,-0.35923423822846884,0.32008004096721704,Edad+Genero+Grupo+eTIV,0.09677926913386023,17,-0.15992313575406736,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_lh_Cortical_nucleus,Cortical nucleus,lh,volume,EntropyRatio_NI,46,-0.040713145857599206,0.8004737090192645,-0.35806811438099767,0.2844969385138463,Edad+Genero+Grupo+eTIV,0.38657722027488606,17,-0.3545005564338222,19,,10,volume_EntropyRatio_NI,B,0.9533702908100509,False,70,1,2,False
amyg_rh_Cortical_nucleus,Cortical nucleus,rh,volume,CSE_NI,46,-0.007936767154452266,0.9607207044407268,-0.38499882751674575,0.31856414529758714,Edad+Genero+Grupo+eTIV,-0.04943668781427367,17,0.04863430713112924,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Cortical_nucleus,Cortical nucleus,rh,volume,EntropyRatio_NI,46,0.11286042894971132,0.4823296872542045,-0.23588790375290267,0.3869618284004381,Edad+Genero+Grupo+eTIV,0.4163978160970391,17,-0.08577844106662044,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,1,2,False
amyg_lh_Anterior_amygdaloid_area_AAA,Anterior amygdaloid area AAA,lh,volume,CSE_NI,46,0.15346137816058583,0.3380958443013057,-0.19701099279395196,0.4511760428216207,Edad+Genero+Grupo+eTIV,-0.2855110671361058,17,0.4576370413950441,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,1,2,False
amyg_lh_Anterior_amygdaloid_area_AAA,Anterior amygdaloid area AAA,lh,volume,EntropyRatio_NI,46,0.32093921344311455,0.04076259044112147,0.003089339621339824,0.5840022144045648,Edad+Genero+Grupo+eTIV,0.07527110908640941,17,0.7115759383030995,19,,10,volume_EntropyRatio_NI,B,0.40762590441121466,False,70,2,2,True
amyg_rh_Anterior_amygdaloid_area_AAA,Anterior amygdaloid area AAA,rh,volume,CSE_NI,46,-0.08463426317338522,0.5988117318390656,-0.46351630055916365,0.2972667761695299,Edad+Genero+Grupo+eTIV,-0.3137935946861077,17,0.10151993260025366,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Anterior_amygdaloid_area_AAA,Anterior amygdaloid area AAA,rh,volume,EntropyRatio_NI,46,0.15296847706355357,0.339668350233847,-0.16941376623300108,0.4299105593319009,Edad+Genero+Grupo+eTIV,-0.011319409389776741,17,0.29371657861086603,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,1,2,False
amyg_lh_Corticoamygdaloid_transitio,Corticoamygdaloid transitio,lh,volume,CSE_NI,46,0.030895134227330468,0.8479355192513927,-0.27760672585883633,0.38984130668959704,Edad+Genero+Grupo+eTIV,0.13644609944201896,17,-0.21286975287104348,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_lh_Corticoamygdaloid_transitio,Corticoamygdaloid transitio,lh,volume,EntropyRatio_NI,46,0.007170788395581574,0.964509024033603,-0.33192068226874866,0.3412665368238634,Edad+Genero+Grupo+eTIV,0.47760922893446606,17,-0.39864952475705767,19,,10,volume_EntropyRatio_NI,B,0.9779847436902225,False,70,1,2,False
amyg_rh_Corticoamygdaloid_transitio,Corticoamygdaloid transitio,rh,volume,CSE_NI,46,0.004911133974475692,0.9756888265961299,-0.30026900028888204,0.37463736518989343,Edad+Genero+Grupo+eTIV,-0.04629832443333675,17,-0.02430814106321456,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,0,2,False
amyg_rh_Corticoamygdaloid_transitio,Corticoamygdaloid transitio,rh,volume,EntropyRatio_NI,46,0.17970835087159065,0.26088913539155567,-0.12248245700772682,0.4954406319252342,Edad+Genero+Grupo+eTIV,0.3995198009994148,17,-0.09089459957313853,19,,10,volume_EntropyRatio_NI,B,0.8710657183527312,False,70,1,2,False
amyg_lh_Paralaminar_nucleus,Paralaminar nucleus,lh,volume,CSE_NI,46,0.17484553782651563,0.27422515416703536,-0.1501161698676998,0.478921308076375,Edad+Genero+Grupo+eTIV,0.049437836471894855,17,0.03819346128433668,19,,10,volume_CSE_NI,B,0.9510861798303317,False,70,2,2,True
amyg_lh_Paralaminar_nucleus,Paralaminar nucleus,lh,volume,EntropyRatio_NI,46,0.24466365558677577,0.12314635196420622,-0.07444008243759026,0.5238004707475971,Edad+Genero+Grupo+eTIV,0.24539775867379188,17,0.20925793006934026,19,,10,volume_EntropyRatio_NI,B,0.7183537197912029,False,70,2,2,True
amyg_rh_Paralaminar_nucleus,Paralaminar nucleus,rh,volume,CSE_NI,46,0.010230108964936034,0.9493838892277637,-0.31713607933875926,0.3846901681935852,Edad+Genero+Grupo+eTIV,-0.008380499363626325,17,-0.21986804456772022,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,0,2,False
amyg_rh_Paralaminar_nucleus,Paralaminar nucleus,rh,volume,EntropyRatio_NI,46,0.2120642697453108,0.18316313907057116,-0.10611639461103373,0.4900368172678866,Edad+Genero+Grupo+eTIV,0.31255310587835294,17,0.15332849571512736,19,,10,volume_EntropyRatio_NI,B,0.8547613156626654,False,70,2,2,True
amyg_lh_Whole_amygdala,Whole amygdala,lh,volume,CSE_NI,46,0.01195621066424153,0.9408575156130219,-0.3017325290673507,0.38983175135027653,Edad+Genero+Grupo+eTIV,0.12000669556488942,17,-0.21420153654696555,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_lh_Whole_amygdala,Whole amygdala,lh,volume,EntropyRatio_NI,46,0.14729159987390447,0.35810293443512037,-0.17618603345861195,0.4687664409872019,Edad+Genero+Grupo+eTIV,0.4913538189237109,17,-0.034491209916690614,19,,10,volume_EntropyRatio_NI,B,0.8716044516344055,False,70,1,2,False
amyg_rh_Whole_amygdala,Whole amygdala,rh,volume,CSE_NI,46,0.05271826830712339,0.7434030574357786,-0.2984715857923016,0.4480827213564044,Edad+Genero+Grupo+eTIV,0.16761249364561143,17,-0.13481404320278212,19,,10,volume_CSE_NI,B,0.997101858562917,False,70,1,2,False
amyg_rh_Whole_amygdala,Whole amygdala,rh,volume,EntropyRatio_NI,46,0.32284960138642776,0.039512448595115574,-0.0014473621542540147,0.5726778639524843,Edad+Genero+Grupo+eTIV,0.5647309843674745,17,0.1993708075103622,19,,10,volume_EntropyRatio_NI,B,0.40762590441121466,False,70,2,2,True
