variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,n_Voluntario Sano,media_MPPP,media_Vestibular,media_Voluntario Sano,MPPP_vs_VoluntarioSano_dif,MPPP_vs_VoluntarioSano_d,MPPP_vs_VoluntarioSano_d_ic_low,MPPP_vs_VoluntarioSano_d_ic_high,MPPP_vs_VoluntarioSano_p,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,roi_n,roi,hemi,medida,familia_fdr,ajusta_etiv,prioridad,modelo,p_fdr,sobrevive_fdr,n_familia
AI_1_LGI,45,"Q('AI_1_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.0140058646151964,2,39,0.9860967187319672,0.9884245432111293,0.9872012798720128,0.0007177339554147247,3.0799986942214146e-05,0.0004351879468671021,0.7802591246550473,0.5647499873233542,0.32717405881341804,18,17,10.0,-0.006767198685599912,-0.009177367045430186,-0.011136273304659414,0.0010285468031724662,0.05026475397365387,-0.7305741239911069,0.8152464925503652,0.9040950815623141,0.0010877093881380413,0.05315601061707311,-0.7074174332123242,0.8277477127222892,0.8771923069780125,C3,1,Ínsula posterior,AI,LGI,LGI,False,alta,A_tres_grupos,0.9872012798720128,False,16
AI_1_area,46,"Q('AI_1_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.26789033721118516,2,40,0.7663532388890563,0.794432840110941,0.7653234676532347,0.013217475166586393,2.147344581257872e-05,0.04692566392080297,0.3498107409228113,0.06512911724005045,0.6622065308385936,19,17,10.0,0.09022428680637795,0.0971175973597995,0.10265344592254814,-0.008339127933455426,-0.2828188851534519,-1.2741071803775175,0.9341110186034235,0.4989051644986316,-0.005258452723209102,-0.17833876020101963,-0.8163141635092296,0.4975787576452401,0.6003701920479302,C3,1,Ínsula posterior,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_1_thickness,46,"Q('AI_1_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.2745232234257292,2,40,0.7613544859558434,0.8267706389863548,0.7646235376462354,0.013540304765763256,0.00011891846228747785,0.059117683070870786,0.845553074843979,0.6097816628356255,0.43001194886960786,19,17,10.0,-0.015416167259570117,-0.011756473598181046,-0.016449449499759693,-0.001683221960847527,-0.0944221123780187,-0.8870050841222894,0.7243563022631735,0.8209359468756013,-0.004427110705692695,-0.2483434474395567,-1.0065799675903682,0.5710184100415371,0.4664142053464682,C3,1,Ínsula posterior,AI,thickness,thickness,False,alta,A_tres_grupos,0.9040238833259532,False,16
AI_1_volume,46,"Q('AI_1_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.0951954275210307,2,40,0.34429352232749255,0.46483194848205495,0.3414658534146585,0.05191681827665016,6.271097437048325e-05,0.19179719282920585,0.18441643392961557,0.2586034786101394,0.9193242160884953,19,17,10.0,0.06573157717109322,0.07563697445132207,0.08285982054459909,-0.018040168557972018,-0.6031164116163849,-1.5717744653440924,0.8618507937336387,0.15339611251444482,-0.008672670909219358,-0.2899435302441647,-0.9566191750998659,0.4139827586848012,0.3957139055390489,C3,1,Ínsula posterior,AI,volume,volume,False,alta,A_tres_grupos,0.8090857580908577,False,20
AI_10_LGI,45,"Q('AI_10_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.025381340594546598,2,39,0.9749541481328792,0.9725033302154901,0.9754024597540246,0.0012999152309397988,4.624196343831199e-06,0.0011569290778265973,0.9419661643203041,0.9501382952041569,0.8365247470686841,18,17,10.0,-0.002224394519611031,-0.0022948968411017033,-0.004356373690015207,0.0012883453273561667,0.07608329437866058,-0.6784485385328728,0.8454417549119408,0.8553021667616587,-0.0002412211382015275,-0.014245325751135879,-0.725093859260272,0.7267742191606756,0.9669623244520646,C3,10,Parietal inferior,AI,LGI,LGI,False,media,A_tres_grupos,0.9872012798720128,False,16
AI_10_area,46,"Q('AI_10_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.1860911680011303,2,40,0.8309125261698788,0.8741922973098427,0.8301169883011699,0.00921878170728372,2.8690486880956187e-05,0.028192391804458903,0.6463695586473754,0.46539947047500907,0.09315555823214342,19,17,10.0,-0.07507549051170927,-0.06494410977897229,-0.07167876360444872,-0.010006310561831645,-0.1942280004861977,-1.1776778369690117,0.741757225312642,0.6418578292222454,-0.009602423053700144,-0.18638832145155312,-0.8955702173968937,0.6719968246779497,0.584085841855142,C3,10,Parietal inferior,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_10_thickness,46,"Q('AI_10_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.085543469999647,2,40,0.3474592906113895,0.43828480584741486,0.34326567343265674,0.051482830952123665,9.76805470580487e-05,0.19215525344946996,0.2381206867756564,0.47987769510216705,0.28799835112708366,19,17,10.0,0.0016000162727198028,-0.0019330041151779543,-0.004723483960362333,0.006540604371026109,0.5963434132443441,-0.39581045065149173,1.597615408288891,0.15794859357444166,0.0033147912893249165,0.3022280265758563,-0.5783879408563362,1.1218738943360826,0.3761900820739138,C3,10,Parietal inferior,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_10_volume,46,"Q('AI_10_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.19377132342438644,2,40,0.82461500715665,0.8818984084421213,0.825917408259174,0.009595598579430056,2.7304853458063847e-06,0.03506620355332938,0.7001609903635988,0.13272545734721225,0.04822735060636088,19,17,10.0,-0.07799356257742623,-0.06949191319748621,-0.07392899964631056,-0.012635777555920782,-0.23659986956977688,-1.2907907464732198,0.7736833517114948,0.5712618118040551,-0.008405394839977896,-0.15738764900062585,-0.869228784645403,0.6741861116511287,0.6437217217483371,C3,10,Parietal inferior,AI,volume,volume,False,media,A_tres_grupos,0.9397949093979491,False,20
AI_11_LGI,45,"Q('AI_11_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.097759575231896,2,39,0.34370450301289845,0.31985781557121135,0.34156584341565843,0.053295096062385076,0.00039190821319556553,0.1558859341344983,0.4354949225275422,0.1733812142372989,0.483804902357507,18,17,10.0,0.0011916385044590163,-0.00875000517579898,-0.0024271451435482426,0.006561743686561848,0.3247535882321543,-0.6659726509196309,1.2164421671106025,0.43803828874462464,0.01015157683779656,0.5024214845575994,-0.22656013484980353,1.1349413645662692,0.14952850525542655,C3,11,Occipital lateral,AI,LGI,LGI,False,media,A_tres_grupos,0.7415258474152585,False,16
AI_11_area,46,"Q('AI_11_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.9929434791840084,2,40,0.06147640717401666,0.15429927433960755,0.058694130586941305,0.13016791355546029,0.0021137432620485473,0.3446173989569786,0.19907853190948152,0.8735126224653458,0.12120558270410511,19,17,10.0,-0.004595317251610771,0.016635598597844282,-0.011243476540515902,0.017538014791660665,0.4300379797883142,-0.7251411688805136,1.386207779293708,0.30566454104831653,-0.02163071824193613,-0.5303924352119699,-1.141241418427898,0.20385615397720352,0.12417410101946422,C3,11,Occipital lateral,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_11_thickness,46,"Q('AI_11_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.010424333558494037,2,40,0.9896324990669102,0.9894657755865461,0.9913008699130087,0.0005209451526228707,2.6752571953963504e-05,0.00017866840794246658,0.6197852060508463,0.005173929422026037,0.10311851087606103,19,17,10.0,-0.01271776911373332,-0.012139356985133201,-0.01421639632739229,-0.0004557090469597142,-0.02576144969485272,-0.7576146808995704,0.7023377496697845,0.9507445299531198,-0.0008625702642667428,-0.04876150829006453,-0.7547541901819587,0.7000651770290002,0.8859218656878343,C3,11,Occipital lateral,AI,thickness,thickness,False,media,A_tres_grupos,0.9913008699130087,False,16
AI_11_volume,46,"Q('AI_11_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.655186064319022,2,40,0.08265083519430805,0.131041256064803,0.08389161083891611,0.11719992308961126,0.0025446699657532493,0.31982760968668145,0.17157631080896438,0.9604815898158385,0.03937076892688065,19,17,10.0,-0.019048777886115077,0.0075620184144612615,-0.022818472400961905,0.011191596157299238,0.2431244065751868,-0.8387175206163607,1.284908775810676,0.5607404847062621,-0.02755603579883766,-0.5986228199261389,-1.179289050101792,0.04952006946701377,0.08392067277427398,C3,11,Occipital lateral,AI,volume,volume,False,media,A_tres_grupos,0.5592774055927741,False,20
AI_12_LGI,45,"Q('AI_12_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",4.081570182623095,2,39,0.024575756505817635,0.04127986932059155,0.0226977302269773,0.17308305388547635,0.016301823412453304,0.36763505623932147,0.05471159356510851,0.05912360333506546,0.4184298716421162,18,17,10.0,-0.03271438456919685,-0.030332762350634115,-0.008439860867508827,-0.029172543692191345,-1.1287237602301188,-1.9747470951064117,-0.21463682058641945,0.009617457383743202,-0.003149984312959174,-0.12187700105633441,-0.8777561372762787,0.6429506542117821,0.723282882000736,C3,12,Cuneus,AI,LGI,LGI,False,media,A_tres_grupos,0.20717928207179281,False,16
AI_12_area,46,"Q('AI_12_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.41797282845765316,2,40,0.661222285777248,0.6630236308174253,0.6621337866213378,0.020470828909866182,4.822186873051821e-05,0.08769431120157803,0.5912267366324332,0.24379149539299544,0.7030153828798741,19,17,10.0,0.02136368934617973,0.007491332636105184,0.014176927602534223,0.0033106933820514703,0.08638816819817631,-0.7997699070820605,0.9908572577946355,0.8359365196821369,0.01158369043034456,0.30226109209549673,-0.41174420407705586,1.0041750908694163,0.3761383768278718,C3,12,Cuneus,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_12_thickness,46,"Q('AI_12_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.2893583878975567,2,40,0.2866476945793709,0.250270994525725,0.2953704629537046,0.06056351555575875,0.00013254138275859236,0.1890579203087293,0.13946392982697264,0.1329439794993067,0.4727183373285257,19,17,10.0,-0.008779742205812199,0.00723562830183663,0.005326610299763549,-0.009301122227424597,-0.3281687483835922,-1.1962795591460424,0.6023473567899159,0.43312010976000753,-0.015321835714437331,-0.5405958040762329,-1.192604613685641,0.20543147640013387,0.11730777556619691,C3,12,Cuneus,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_12_volume,46,"Q('AI_12_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.07624656940338778,2,40,0.9267220475092411,0.9320749394948376,0.9271072892710729,0.003797849819178308,2.127049660834746e-06,0.008454064288259578,0.9451875057812767,0.03874925046272261,0.8626580244787657,19,17,10.0,0.006842521968382463,0.0084903122426565,0.0035121168908508167,0.0032201124678932777,0.06456582175190924,-0.6425850417569293,0.9132568232602999,0.8769799191073216,-0.0043597163017724165,-0.0874157870061264,-0.799250439348318,0.603247567586573,0.7970851734376067,C3,12,Cuneus,AI,volume,volume,False,media,A_tres_grupos,0.971002899710029,False,20
AI_13_LGI,45,"Q('AI_13_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.21175020671410943,2,39,0.8100909397022764,0.7583557264763422,0.8135186481351865,0.010742334115109891,9.935019884988329e-06,0.038055225419812475,0.6009923576835343,0.004406542763487703,0.5947751682949862,18,17,10.0,0.005559083517521178,0.002311735010249273,0.004444589557756859,0.0015980974326468807,0.08440000938541883,-0.9435610823592904,1.0157976646057032,0.8396969846261566,0.004183532189716129,0.2209440731604396,-0.42223187016477703,0.9160452488195903,0.5217199011947387,C3,13,Temporal medio,AI,LGI,LGI,False,media,A_tres_grupos,0.9872012798720128,False,16
AI_13_area,46,"Q('AI_13_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.6655558674821479,2,40,0.5195867678106916,0.5013220495196228,0.525947405259474,0.032206047190311456,0.00033308804470302627,0.12937194405292732,0.6453080292173037,0.5717966515381201,0.24551316742374504,19,17,10.0,0.007108141665133826,-0.004760904685988024,0.01140754550329277,-0.002586033844459556,-0.08013320831264506,-0.7136232012613082,0.5432958724781096,0.8476588035726864,0.010348130350684333,0.3206566251305537,-0.4890517441030374,1.0049633060784027,0.3480805624820461,C3,13,Temporal medio,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_13_thickness,46,"Q('AI_13_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.31850171110485803,2,40,0.7290651113649192,0.7141699120194648,0.7302269773022698,0.015675452630977426,1.1584114335847008e-05,0.05387757244423072,0.8098471083112562,0.821266228718615,0.8143995292402763,19,17,10.0,-0.012901003654504714,-0.009126170482557167,-0.011714356429101192,-0.003525904800897374,-0.20717978898269038,-1.1700537253565189,0.9212369971970844,0.6198772876003411,-0.004454600415421065,-0.2617493171778927,-0.8827136494560468,0.4384745003523766,0.44286869523350686,C3,13,Temporal medio,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_13_volume,46,"Q('AI_13_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.5451719982398431,2,40,0.5839884869085079,0.48595901800120106,0.5855414458554145,0.026535285189462,4.785862175383686e-05,0.09625271985792239,0.617905610987175,0.8195485878061309,0.19915559264891572,19,17,10.0,-0.006371501377292504,-0.018096924537796825,-0.00045609197456818445,-0.0059236326207495246,-0.15377916524720794,-0.842722729336971,0.5732979719214796,0.7125521195601799,0.009472771153761774,0.24591579759701515,-0.5614646214018496,0.9892702929493715,0.47075393526779447,C3,13,Temporal medio,AI,volume,volume,False,media,A_tres_grupos,0.9008329936237145,False,20
AI_14_LGI,45,"Q('AI_14_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.0033667118157175,2,39,0.37591003973811715,0.45441011514748886,0.37076292370762925,0.04893668078606308,0.00042457673836619633,0.20563965707662285,0.09402020957922737,0.018380321044085414,0.4795490543145617,18,17,10.0,-0.014654308185594545,-0.021334765320756132,-0.01651289234299035,0.0024824840711895253,0.2168208354779572,-0.5857931817426839,1.1733269336244092,0.6038410988032773,0.005534566071642783,0.4833905093644925,-0.41030971810520833,1.284686597257588,0.1651451194351637,C3,14,Cingulada anterior,AI,LGI,LGI,False,media,A_tres_grupos,0.7415258474152585,False,16
AI_14_area,46,"Q('AI_14_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.4730487564730812,2,40,0.24139357639830245,0.23811247476901118,0.23937606239376064,0.06859988878053605,0.001064426173571024,0.20245808324996353,0.11364620425967631,0.9630740102534001,0.5384352203946019,19,17,10.0,0.17584175946490993,0.1498260879822856,0.12632408808428164,0.052305334056353604,0.7002837410949988,-0.1902735630747312,1.5071907265540587,0.09885928804503719,0.024887414395711863,0.33320218623273656,-0.34889837276602476,1.1306763635932962,0.3297580607466454,C3,14,Cingulada anterior,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_14_thickness,46,"Q('AI_14_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.036989625591265,2,40,0.14373236417589436,0.21471773991661672,0.15008499150084992,0.09243502221490978,0.0022520450599922645,0.33044820993600266,0.09223886869584133,0.228427227885925,0.15057123467854025,19,17,10.0,0.032828852348537045,0.017912756391683108,0.023664285328802458,0.008498619209360668,0.37905032864282745,-0.5261758239899338,1.3043632458547039,0.3658709095868375,0.01527423144388612,0.6812521311926374,-0.21677795197160016,1.6040399006641288,0.05041896375896957,C3,14,Cingulada anterior,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_14_volume,46,"Q('AI_14_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.385951236582679,2,40,0.2618354640154965,0.2872270304803786,0.24997500249975002,0.06480662100322566,0.0004613963542154119,0.2218317178745779,0.1320846297787628,0.8557418175875446,0.3548233105537515,19,17,10.0,0.18274819718257915,0.14720570191389215,0.12823856215833845,0.05866793284389936,0.6534470243346963,-0.28383455327459556,1.5168606324460507,0.12273642602184473,0.03487815347462449,0.3884750066603406,-0.31851542153051493,1.2915119600794578,0.2568559352717453,C3,14,Cingulada anterior,AI,volume,volume,False,media,A_tres_grupos,0.8090857580908577,False,20
AI_15_LGI,45,"Q('AI_15_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.12584914831742214,2,39,0.882104469007962,0.9059449818233873,0.8877112288771123,0.00641241799864805,4.903652878563156e-06,0.020035122157178432,0.7465990698007625,0.7375785534376479,0.5111686933931553,18,17,10.0,-0.007094996783404556,-0.003473089657306538,-0.010045758437798454,-0.001734937939494816,-0.08464071005233953,-0.7942374003772464,0.8696980088237812,0.8392462837441843,-0.003513965201569015,-0.17143236250088503,-0.9516362536990779,0.6091309447626324,0.6187326786443318,C3,15,Prefrontal dorsolateral,AI,LGI,LGI,False,media,A_tres_grupos,0.9872012798720128,False,16
AI_15_area,46,"Q('AI_15_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.27483330550681734,2,40,0.7611216375944698,0.7581119803693465,0.7802219778022198,0.013555391621008805,3.3792737413390954e-05,0.04394720380806974,0.7906890604263439,2.3746152877763582e-05,0.2311053908227668,19,17,10.0,-0.024628973219697946,-0.01446033117918819,-0.04430526762447826,0.01729148365155999,0.24712044995730578,-0.705951381354944,1.2987591183155442,0.5543449786022915,-0.0034897130138713643,-0.049873074375081504,-0.7921795451298199,0.7583853672274466,0.8833404409216232,C3,15,Prefrontal dorsolateral,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_15_thickness,46,"Q('AI_15_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.438208817989549,2,40,0.10019272884428716,0.13274436165363052,0.10538946105389461,0.1086632555106068,0.0013965041176711344,0.26276440958893627,0.11354440662162708,0.7686735929467903,0.9425310738735508,19,17,10.0,0.01521416822401157,0.0053435228049570046,0.012936322071410097,0.0023877467429185726,0.1644835460976658,-0.6294481687155675,1.1074503563095943,0.6935602926478133,0.010475746420548122,0.7216376378198018,0.0086438000392251,1.4300978889777607,0.038782813153895014,C3,15,Prefrontal dorsolateral,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_15_volume,46,"Q('AI_15_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.17889030668731828,2,40,0.8368629160335099,0.8726268271428198,0.8458154184581542,0.008865220236022282,1.2603535421022395e-05,0.026969544216147806,0.9716664069062746,3.975668866933402e-05,0.3258899064317248,19,17,10.0,-0.008748852683344134,-0.006181993857087963,-0.029633640715532806,0.018497971550380743,0.24583678093712574,-0.694525463531515,1.3186587189002725,0.5563953961250186,0.004592528848759521,0.061034395337076094,-0.7824402461922586,0.8335677505318319,0.8574960426516139,C3,15,Prefrontal dorsolateral,AI,volume,volume,False,media,A_tres_grupos,0.9397949093979491,False,20
AI_16a_LGI,45,"Q('AI_16a_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.8559957609261715,2,39,0.06958114306620018,0.07306057387269736,0.068993100689931,0.12775077395200993,0.004321965597686549,0.31174119595178923,0.22297507762908755,0.7135886390221788,0.687049919823942,18,17,10.0,-0.0011766763065675628,0.009798912155303919,0.00890740689308141,-0.011783195847914985,-0.6748911474045068,-1.6835341640119517,0.4307011211308844,0.11150547797692077,-0.013548554226514735,-0.7760033377721283,-1.4638932442163661,0.004342648600121676,0.028761559393102872,C3,16a,Precentral,AI,LGI,LGI,False,media,A_tres_grupos,0.23805619438056197,False,16
AI_16a_area,46,"Q('AI_16a_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.3216570473061982,2,40,0.27808709920999064,0.5756718105728915,0.27977202279772023,0.06198660096510547,0.0013882162133094674,0.25737208326218786,0.9334954898020735,0.0003483439239138425,0.011419847495765875,19,17,10.0,0.006940240264853071,0.00702068168435465,0.04602404547214529,-0.0339172807916948,-0.626294690153995,-1.7823366827728977,0.46754677590150473,0.13859672963899558,-0.0017258646002519112,-0.031868705563424624,-0.5694831667171242,0.4660253793998274,0.92529086189617,C3,16a,Precentral,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_16a_thickness,46,"Q('AI_16a_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.25233503491462866,2,40,0.7782118630428425,0.8257440613639175,0.791020897910209,0.012459552662920498,4.388649269763485e-07,0.04366437734504431,0.5358526819877281,0.00017059272521434938,0.8887217792731364,19,17,10.0,0.012316732726550692,0.006487009020883149,0.009324569260960942,0.003446333725419296,0.16430434384622317,-0.6640516640162629,0.8899321026321982,0.693876637702946,0.0049710237340140585,0.23699410966412182,-0.789166674167997,0.9560676569278039,0.486899713222594,C3,16a,Precentral,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_16a_volume,46,"Q('AI_16a_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.8004147154305108,2,40,0.4562049932296078,0.6195966364274357,0.47105289471052897,0.038480709465698,0.0005074873218836855,0.16537965434756322,0.8520868776395157,0.004164114577239217,0.003347755581358329,19,17,10.0,0.017803191429679243,0.010022870637605558,0.04944819762104999,-0.025523003080280455,-0.41892492292498595,-1.6361730284363298,0.6115061058465179,0.31817047118673447,0.005413260090859712,0.08885120450768635,-0.5085639086150788,0.5858629920962916,0.7938305395603218,C3,16a,Precentral,AI,volume,volume,False,media,A_tres_grupos,0.8090857580908577,False,20
AI_16b_LGI,45,"Q('AI_16b_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.745929138917939,2,39,0.07661066041835994,0.14440461337546118,0.07439256074392561,0.12343512926659908,0.0065563412580562615,0.31082448360967524,0.2610190507064452,0.1996111238822842,0.6959435699537028,18,17,10.0,0.009029345651144688,0.01686793280326536,0.016596945737452195,-0.010322512078000723,-0.7523451845877284,-1.6203451840273686,0.13843346195630205,0.07718604951132449,-0.00987653466380042,-0.7198406006770385,-1.390442987173016,0.05052307127020125,0.04165345950790253,C3,16b,Postcentral,AI,LGI,LGI,False,media,A_tres_grupos,0.23805619438056197,False,16
AI_16b_area,46,"Q('AI_16b_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.18976592681163823,2,40,0.8278930466508903,0.8615433073130389,0.8273172682731726,0.00939911475445253,3.40785332505147e-06,0.03211876388276657,0.6778128996928665,0.24176329680776015,0.8593586100754654,19,17,10.0,0.04241441515505678,0.030533392190349683,0.04495232612751295,0.006755134597404352,0.14178794183381038,-0.8339676868018913,1.003117216093892,0.7340484135482782,0.009796593050711688,0.20562710418494923,-0.6526762433917637,0.8638226800123137,0.5460538891315608,C3,16b,Postcentral,AI,area,area,False,media,A_tres_grupos,0.8722127787221278,False,16
AI_16b_thickness,46,"Q('AI_16b_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.3956717321732544,2,40,0.6758333913144049,0.7741823001671444,0.6821317868213179,0.019399789198857327,4.5269957312025404e-05,0.0812003864535319,0.6453080292173037,0.032079250054845874,0.8824896133184665,19,17,10.0,0.005059944115056469,-5.2009449357320426e-05,0.007537111335402827,-0.001005793350323653,-0.04825380168635563,-0.7885368180974975,0.8542612319304479,0.9078919619809742,0.0052818690128083115,0.2534022120899337,-0.4615642119741105,1.1725137164157262,0.4574454784018992,C3,16b,Postcentral,AI,thickness,thickness,False,media,A_tres_grupos,0.9040238833259532,False,16
AI_16b_volume,46,"Q('AI_16b_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.3856769917984702,2,40,0.6824913341964783,0.7069614631342976,0.6767323267673233,0.01891901809067391,5.609881356066944e-05,0.0682593785137162,0.3843222045651884,0.30064295475877933,0.8687355978306125,19,17,10.0,0.04542408133566318,0.02940193092041631,0.054365912011852834,0.0015371965793039705,0.030237536299221116,-0.9189945479959473,0.9460141465018174,0.9422007273787409,0.014150864065892943,0.278355593304485,-0.4773721362438707,0.9434503201181258,0.41470209146403325,C3,16b,Postcentral,AI,volume,volume,False,media,A_tres_grupos,0.9397949093979491,False,20
AI_17_volume,46,"Q('AI_17_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.26394985465971554,2,40,0.7693392181566204,0.7619959672929387,0.7727227277272273,0.013025587634832211,1.8614294298123522e-06,0.04610370553469765,0.6794081525212753,0.9219429648896496,0.5571148666554143,19,17,10.0,0.01877974730503937,0.018389069457421366,0.01467422452583767,0.0057711519515144805,0.27775289207282855,-0.6311845855076139,0.9390319255230659,0.5065824265186705,0.00020039341649675385,0.009644495839296321,-0.7322120650926451,0.7076693717082821,0.977359368526006,C3,17,Tálamo,AI,volume,volume,False,media,A_tres_grupos,0.9397949093979491,False,20
AI_18_volume,46,"Q('AI_18_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.7256309214678933,2,40,0.4902806039256296,0.493188762812861,0.4854514548545146,0.03501128261028111,0.0004232071687144883,0.1442812199922457,0.7791696801356427,0.6862704510689998,0.06291568508069217,19,17,10.0,-0.028211956986321424,-0.01753966001854787,-0.021078465153879882,-0.011022015275768678,-0.346030558943417,-0.9475187063940438,0.3198153770302096,0.40870656579110215,-0.012260128093525864,-0.3849004806087768,-1.1839013022869007,0.3455590269639201,0.26118873065453735,C3,18,Amígdala,AI,volume,volume,False,media,A_tres_grupos,0.8090857580908577,False,20
AI_19_volume,46,"Q('AI_19_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.2538547091503969,2,40,0.2963778646938011,0.25102674201795544,0.30246975302469753,0.05899422605023155,0.0003608999914632752,0.17225943532120205,0.2627328432284809,0.38673876682723135,0.3230414612542386,19,17,10.0,0.001255336009589902,0.004105644244460608,-0.0021535143082510562,0.0037383571225813473,0.3669448548742914,-0.7519677541993589,1.3917786869450866,0.3812262049061348,-0.0028089773804191778,-0.27571999234020567,-0.9829126549944293,0.44346844500385024,0.4190976937988055,C3,19,Cerebelo,AI,volume,volume,False,media,A_tres_grupos,0.8090857580908577,False,20
