variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
9_superiorparietal_area_lh,Parietal superior,lh,area,Niigata,31,0.14511815241233522,0.4701642380983821,-0.2750338438318099,0.5635469077296162,Edad+Genero+Grupo+eTIV,-0.2593249761486975,14,0.3400002254445738,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
9_superiorparietal_area_lh,Parietal superior,lh,area,DHI,30,0.2228873175525392,0.27375661335517826,-0.29568804039020025,0.617340582443723,Edad+Genero+Grupo+eTIV,-0.5851625036612461,13,0.5317182866721234,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
9_superiorparietal_area_rh,Parietal superior,rh,area,Niigata,31,-0.15946756257758735,0.42689706401890726,-0.7282815004070772,0.3747882125790672,Edad+Genero+Grupo+eTIV,-0.1554321042676236,14,0.001371541733146678,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
9_superiorparietal_area_rh,Parietal superior,rh,area,DHI,30,0.09817374174047613,0.6332726515897187,-0.40011101700377794,0.5436313745529012,Edad+Genero+Grupo+eTIV,0.3119111943979672,13,0.12079930950356661,17,area_DHI,B,0.9548585268453689,False,32,2,2,True
9_superiorparietal_volume_lh,Parietal superior,lh,volume,Niigata,31,0.12059985481689504,0.5490419282961536,-0.28818396981466293,0.5638245260127736,Edad+Genero+Grupo+eTIV,-0.3826928599110277,14,0.3338585895225313,17,volume_Niigata,B,0.8149209058030429,False,86,1,2,False
9_superiorparietal_volume_lh,Parietal superior,lh,volume,DHI,30,0.07343774366444547,0.7214466271937153,-0.39351675071259373,0.5225161665073182,Edad+Genero+Grupo+eTIV,-0.697809346593717,13,0.4652786078647014,17,volume_DHI,B,0.8743662337665051,False,86,1,2,False
9_superiorparietal_volume_rh,Parietal superior,rh,volume,Niigata,31,-0.2314235993607959,0.2454539417446682,-0.7351133244105844,0.30140224961837486,Edad+Genero+Grupo+eTIV,-0.3541387422796958,14,-0.09781968509197861,17,volume_Niigata,B,0.5863621941678184,False,86,2,2,True
9_superiorparietal_volume_rh,Parietal superior,rh,volume,DHI,30,-0.10555001173749227,0.6078327300126356,-0.5656847841108638,0.35969722730270626,Edad+Genero+Grupo+eTIV,0.032008653545912646,13,-0.03734815177922983,17,volume_DHI,B,0.8391526665030219,False,86,1,2,False
9_superiorparietal_LGI_lh,Parietal superior,lh,LGI,Niigata,31,0.0935672444720443,0.6357998864321409,-0.3211135141150466,0.474757986379108,Edad+Genero+Grupo,0.41304553106330205,14,-0.1264539881519656,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
9_superiorparietal_LGI_lh,Parietal superior,lh,LGI,DHI,30,0.09716078522930617,0.6297233870629297,-0.2537453373939307,0.4905118723661691,Edad+Genero+Grupo,-0.07720753978481465,13,0.14477268491547143,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
9_superiorparietal_LGI_rh,Parietal superior,rh,LGI,Niigata,31,0.27224129242447637,0.16105775462232777,-0.15565973501523725,0.5912078593172924,Edad+Genero+Grupo,0.4053882264933518,14,0.17684042078819534,17,LGI_Niigata,B,0.8589746913190814,False,32,2,2,True
9_superiorparietal_LGI_rh,Parietal superior,rh,LGI,DHI,30,0.3344213732522894,0.08820082946834212,-0.04993563861751121,0.6553839760919492,Edad+Genero+Grupo,0.2761437299121948,13,0.4265224561517928,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
10_inferiorparietal_thickness_lh,Parietal inferior,lh,thickness,Niigata,31,-0.3912202795375779,0.03952966689943852,-0.6682803578305079,-0.03403362396943921,Edad+Genero+Grupo,-0.44909037673529345,14,-0.38384325743000514,17,thickness_Niigata,B,0.08225438227820141,False,32,2,2,True
10_inferiorparietal_thickness_lh,Parietal inferior,lh,thickness,DHI,30,-0.5647141046622376,0.0021494910173190957,-0.7968955320776598,-0.2345182126884653,Edad+Genero+Grupo,-0.25123410761171544,13,-0.6396594764551244,17,thickness_DHI,B,0.01146395209236851,True,32,2,2,True
10_inferiorparietal_thickness_rh,Parietal inferior,rh,thickness,Niigata,31,-0.4943707102079378,0.007492555539899971,-0.7634473693299526,-0.13969414894876422,Edad+Genero+Grupo,-0.5406573991759099,14,-0.5629729019140806,17,thickness_Niigata,B,0.04380851548734433,True,32,2,2,True
10_inferiorparietal_thickness_rh,Parietal inferior,rh,thickness,DHI,30,-0.43337935751159234,0.023931279504967776,-0.7064032784260641,-0.06386019813821896,Edad+Genero+Grupo,0.149016572196566,13,-0.704130814414703,17,thickness_DHI,B,0.05105339627726459,False,32,1,2,False
10_inferiorparietal_area_lh,Parietal inferior,lh,area,Niigata,31,0.23816526658713338,0.23158232406847554,-0.2011536744611987,0.590489424442303,Edad+Genero+Grupo+eTIV,0.24036403105839382,14,0.2423413290622269,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
10_inferiorparietal_area_lh,Parietal inferior,lh,area,DHI,30,0.07778430330925676,0.705660628523175,-0.41155384906216474,0.4894821844575,Edad+Genero+Grupo+eTIV,-0.11629335149732295,13,0.25505253800521627,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
10_inferiorparietal_area_rh,Parietal inferior,rh,area,Niigata,31,0.2759686146019387,0.1635132151854577,-0.16598186086206645,0.6788449294645307,Edad+Genero+Grupo+eTIV,0.04299147996619281,14,0.48519812454109024,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
10_inferiorparietal_area_rh,Parietal inferior,rh,area,DHI,30,0.41273488239737927,0.03612694546507966,-0.03357462360191828,0.736189351731203,Edad+Genero+Grupo+eTIV,0.35673881670839747,13,0.5068241460431953,17,area_DHI,B,0.9548585268453689,False,32,2,2,True
10_inferiorparietal_volume_lh,Parietal inferior,lh,volume,Niigata,31,0.03757088190072475,0.852404274432435,-0.4667816674928859,0.45005137826032887,Edad+Genero+Grupo+eTIV,-0.09849686088117718,14,0.08762170164303451,17,volume_Niigata,B,0.9400864389355259,False,86,1,2,False
10_inferiorparietal_volume_lh,Parietal inferior,lh,volume,DHI,30,-0.19127972768484727,0.34924559470976313,-0.6472589914105604,0.315975645293156,Edad+Genero+Grupo+eTIV,-0.5033500313476977,13,-0.026491438456374562,17,volume_DHI,B,0.811760030947017,False,86,2,2,True
10_inferiorparietal_volume_rh,Parietal inferior,rh,volume,Niigata,31,-0.12043332433667217,0.5495978201927498,-0.5590858165308219,0.3394308906031181,Edad+Genero+Grupo+eTIV,-0.07311410540535476,14,-0.06301587371846488,17,volume_Niigata,B,0.8149209058030429,False,86,2,2,True
10_inferiorparietal_volume_rh,Parietal inferior,rh,volume,DHI,30,0.06777094245282458,0.742194593778545,-0.4197973385064948,0.459257442848641,Edad+Genero+Grupo+eTIV,0.4349786177379049,13,-0.17801873993566708,17,volume_DHI,B,0.8743662337665051,False,86,1,2,False
10_inferiorparietal_LGI_lh,Parietal inferior,lh,LGI,Niigata,31,0.17914996907540204,0.3616831410845779,-0.28634421622191863,0.596700926166436,Edad+Genero+Grupo,0.36918481587585184,14,0.09509016090205023,17,LGI_Niigata,B,0.9703936934456393,False,32,2,2,True
10_inferiorparietal_LGI_lh,Parietal inferior,lh,LGI,DHI,30,0.22953498682948006,0.24943592616952487,-0.17243893672267976,0.6318296452512082,Edad+Genero+Grupo,-0.053149077126098794,13,0.3255066818669529,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
10_inferiorparietal_LGI_rh,Parietal inferior,rh,LGI,Niigata,31,0.3695541897633682,0.05293062670514054,-0.017331521052772428,0.6740454627043742,Edad+Genero+Grupo,0.10434942168067517,14,0.37076349650513163,17,LGI_Niigata,B,0.7631047818231887,False,32,2,2,True
10_inferiorparietal_LGI_rh,Parietal inferior,rh,LGI,DHI,30,0.34267518360618626,0.08016005307893967,-0.0666321454833962,0.6687098267052796,Edad+Genero+Grupo,-0.16872836530461416,13,0.49969227921232223,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
11_lateraloccipital_thickness_lh,Occipital lateral,lh,thickness,Niigata,31,-0.39708338827740297,0.03641422174770117,-0.7151924114283982,-0.07086493086429214,Edad+Genero+Grupo,-0.7906680319702605,14,-0.11724906470246853,17,thickness_Niigata,B,0.08225438227820141,False,32,2,2,True
11_lateraloccipital_thickness_lh,Occipital lateral,lh,thickness,DHI,30,-0.35129394748806336,0.07237307615152538,-0.6926522237314019,-0.017301611185100756,Edad+Genero+Grupo,-0.3223411657668658,13,-0.23212752903422765,17,thickness_DHI,B,0.1055849348093029,False,32,2,2,True
11_lateraloccipital_thickness_rh,Occipital lateral,rh,thickness,Niigata,31,-0.4808970229398485,0.009583112762856573,-0.7718499694176543,-0.15967116054986166,Edad+Genero+Grupo,-0.805707885920321,14,-0.2666938948476706,17,thickness_Niigata,B,0.04380851548734433,True,32,2,2,True
11_lateraloccipital_thickness_rh,Occipital lateral,rh,thickness,DHI,30,-0.5876653511333557,0.001267565026365909,-0.8181197741146851,-0.2204627264069609,Edad+Genero+Grupo,-0.4674352935925131,13,-0.5946195996393032,17,thickness_DHI,B,0.008112416168741818,True,32,2,2,True
11_lateraloccipital_area_lh,Occipital lateral,lh,area,Niigata,31,0.21611268212067072,0.27895221568087536,-0.2221497145800033,0.5884011950153868,Edad+Genero+Grupo+eTIV,0.4954709487123584,14,0.04713629304034003,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
11_lateraloccipital_area_lh,Occipital lateral,lh,area,DHI,30,0.05738937715687138,0.7806538180911454,-0.3854408917243315,0.451735686801263,Edad+Genero+Grupo+eTIV,0.6122105554875974,13,-0.15666730844786617,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
11_lateraloccipital_area_rh,Occipital lateral,rh,area,Niigata,31,0.14963769614930314,0.45629720813931024,-0.3012163675022503,0.5757148790584564,Edad+Genero+Grupo+eTIV,0.31602246876052575,14,0.13365593966279413,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
11_lateraloccipital_area_rh,Occipital lateral,rh,area,DHI,30,-0.12215895818096811,0.5521844612275784,-0.5107563944314686,0.3078946364372119,Edad+Genero+Grupo+eTIV,0.19805490752483784,13,-0.13258303700975357,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
11_lateraloccipital_volume_lh,Occipital lateral,lh,volume,Niigata,31,0.06634015965390357,0.7423336108718174,-0.33225575676497243,0.43873590090335296,Edad+Genero+Grupo+eTIV,0.1843061980754614,14,0.021583996186932443,17,volume_Niigata,B,0.9252273990576275,False,86,2,2,True
11_lateraloccipital_volume_lh,Occipital lateral,lh,volume,DHI,30,-0.2380578562866322,0.2415613265651527,-0.6046984426502813,0.21413540502695255,Edad+Genero+Grupo+eTIV,0.3218400751639924,13,-0.2830762974091275,17,volume_DHI,B,0.7894953587240725,False,86,1,2,False
11_lateraloccipital_volume_rh,Occipital lateral,rh,volume,Niigata,31,-0.02098725177750764,0.9172456247786065,-0.447944528141632,0.4441847813657847,Edad+Genero+Grupo+eTIV,0.06443765319686014,14,-0.047506828919962926,17,volume_Niigata,B,0.961989313792197,False,86,1,2,False
11_lateraloccipital_volume_rh,Occipital lateral,rh,volume,DHI,30,-0.3763095682391186,0.05812388737014747,-0.6843338194372526,0.08023307430754947,Edad+Genero+Grupo+eTIV,-0.1794042497684046,13,-0.41194471267286176,17,volume_DHI,B,0.5554060348702979,False,86,2,2,True
11_lateraloccipital_LGI_lh,Occipital lateral,lh,LGI,Niigata,31,0.02452649545621759,0.9014076606485294,-0.39009542464343067,0.5034118392456255,Edad+Genero+Grupo,0.47279526578489334,14,-0.3170616051676578,17,LGI_Niigata,B,0.9845462157919936,False,32,1,2,False
11_lateraloccipital_LGI_lh,Occipital lateral,lh,LGI,DHI,30,0.1101349467021709,0.5844702664988587,-0.3000164837998614,0.5213159999237758,Edad+Genero+Grupo,0.4834417776803756,13,-0.13401311166809987,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
11_lateraloccipital_LGI_rh,Occipital lateral,rh,LGI,Niigata,31,0.3688949156952632,0.05338825396877603,0.019128270621912125,0.6848256775567104,Edad+Genero+Grupo,0.5376089187843923,14,0.29317325417303175,17,LGI_Niigata,B,0.7631047818231887,False,32,2,2,True
11_lateraloccipital_LGI_rh,Occipital lateral,rh,LGI,DHI,30,0.11776183523694879,0.5585508662208672,-0.24729747880991212,0.5351460342003619,Edad+Genero+Grupo,0.2199714566175563,13,0.13966423600940345,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
12_cuneus_thickness_lh,Cuneus,lh,thickness,Niigata,31,0.010779160996005796,0.9565854803223526,-0.4554231580298067,0.3911031475980376,Edad+Genero+Grupo,-0.30924341868188615,14,0.2026082769380935,17,thickness_Niigata,B,0.9565854803223526,False,32,1,2,False
12_cuneus_thickness_lh,Cuneus,lh,thickness,DHI,30,-0.16174239544490812,0.4202443140970269,-0.5589558915051311,0.3060080929977323,Edad+Genero+Grupo,-0.007179333496193885,13,-0.0921886453661233,17,thickness_DHI,B,0.49806733522610597,False,32,2,2,True
12_cuneus_thickness_rh,Cuneus,rh,thickness,Niigata,31,-0.07014902923925835,0.7228086011794603,-0.48151287678309596,0.3552501575150282,Edad+Genero+Grupo,-0.5341831233526971,14,0.2180789848404637,17,thickness_Niigata,B,0.7975819047497493,False,32,1,2,False
12_cuneus_thickness_rh,Cuneus,rh,thickness,DHI,30,-0.20428265637418833,0.3067404848176926,-0.5644895453879547,0.27931998058375834,Edad+Genero+Grupo,-0.4969264926649444,13,-0.018424209507745253,17,thickness_DHI,B,0.3926278205666465,False,32,2,2,True
12_cuneus_area_lh,Cuneus,lh,area,Niigata,31,0.17735040941148,0.3761681354057035,-0.3329150075325749,0.5398872547979395,Edad+Genero+Grupo+eTIV,0.6311533960915089,14,-0.08551261347903548,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
12_cuneus_area_lh,Cuneus,lh,area,DHI,30,0.022848200986015674,0.9117846217313594,-0.4102500025043426,0.4449237882647787,Edad+Genero+Grupo+eTIV,0.47829525279001855,13,-0.05185458593170309,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
12_cuneus_area_rh,Cuneus,rh,area,Niigata,31,0.17833577132566428,0.37347877727851814,-0.28914614681630135,0.5518161840245076,Edad+Genero+Grupo+eTIV,0.5056028858853534,14,-0.11974741272560264,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
12_cuneus_area_rh,Cuneus,rh,area,DHI,30,-0.057617265315261186,0.779803811916312,-0.46042996039061906,0.40536754118311813,Edad+Genero+Grupo+eTIV,0.4970971749569146,13,-0.29830524155987187,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
12_cuneus_volume_lh,Cuneus,lh,volume,Niigata,31,0.17551310991438465,0.38121254758840867,-0.26503636984723516,0.5380260066360936,Edad+Genero+Grupo+eTIV,0.35500066232574395,14,0.062035600477181055,17,volume_Niigata,B,0.7557393418841607,False,86,2,2,True
12_cuneus_volume_lh,Cuneus,lh,volume,DHI,30,-0.06985111441130361,0.734557167846441,-0.49543429962567914,0.37179094175081795,Edad+Genero+Grupo+eTIV,0.2636795105621776,13,-0.07812289658648626,17,volume_DHI,B,0.8743662337665051,False,86,1,2,False
12_cuneus_volume_rh,Cuneus,rh,volume,Niigata,31,0.19331382765493307,0.33398840382372447,-0.22563889319413186,0.5921115763036681,Edad+Genero+Grupo+eTIV,0.4872285444964737,14,0.08302126652853538,17,volume_Niigata,B,0.7209571230573076,False,86,2,2,True
12_cuneus_volume_rh,Cuneus,rh,volume,DHI,30,-0.1631616769320481,0.4257960475235827,-0.5254488952929115,0.3389387679785171,Edad+Genero+Grupo+eTIV,0.13875961724023603,13,-0.2663004275350113,17,volume_DHI,B,0.813275934663149,False,86,1,2,False
12_cuneus_LGI_lh,Cuneus,lh,LGI,Niigata,31,-0.1543087550075382,0.43303361720375616,-0.5342109287277423,0.26765746540330304,Edad+Genero+Grupo,0.051732747047231326,14,-0.31104504082602014,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
12_cuneus_LGI_lh,Cuneus,lh,LGI,DHI,30,-0.14162252657662133,0.4810375201166498,-0.46861671891850887,0.24583395233906194,Edad+Genero+Grupo,-0.4074379732591912,13,-0.03974258263073398,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
12_cuneus_LGI_rh,Cuneus,rh,LGI,Niigata,31,-0.09397908147630987,0.6343072729818802,-0.4670485184516265,0.2879825424365637,Edad+Genero+Grupo,0.10469452412560705,14,-0.29083906278411686,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
12_cuneus_LGI_rh,Cuneus,rh,LGI,DHI,30,-0.10046899719678594,0.6180512278036021,-0.4602901391381037,0.28446708561412515,Edad+Genero+Grupo,-0.1845799745209244,13,-0.14736291761447742,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
13_middletemporal_thickness_lh,Temporal medio,lh,thickness,Niigata,31,-0.37143716311626157,0.051640545238216255,-0.6657969880354315,0.01926442308257783,Edad+Genero+Grupo,-0.6622423521769205,14,-0.2969880061745923,17,thickness_Niigata,B,0.09720573221311295,False,32,2,2,True
13_middletemporal_thickness_lh,Temporal medio,lh,thickness,DHI,30,-0.4890184981863439,0.009638778771242786,-0.7443154656854627,-0.14516287077801715,Edad+Genero+Grupo,-0.379570387171417,13,-0.5387852637638874,17,thickness_DHI,B,0.030858220518161568,True,32,2,2,True
13_middletemporal_thickness_rh,Temporal medio,rh,thickness,Niigata,31,-0.4431645731005096,0.018181625856742156,-0.7560408894774301,-0.0838646646466388,Edad+Genero+Grupo,-0.4774145672162032,14,-0.3671141699211193,17,thickness_Niigata,B,0.06464578082397211,False,32,2,2,True
13_middletemporal_thickness_rh,Temporal medio,rh,thickness,DHI,30,-0.4889925992151697,0.00964319391192549,-0.7705471912521256,-0.15450508160486234,Edad+Genero+Grupo,-0.014468242504912498,13,-0.5667148031170525,17,thickness_DHI,B,0.030858220518161568,True,32,2,2,True
13_middletemporal_area_lh,Temporal medio,lh,area,Niigata,31,0.08426041227303514,0.676051753958501,-0.2847714552906917,0.503105764193576,Edad+Genero+Grupo+eTIV,-0.02802135840963675,14,-0.06679745972961768,17,area_Niigata,B,0.8012465232100753,False,32,0,2,False
13_middletemporal_area_lh,Temporal medio,lh,area,DHI,30,0.15776664270899726,0.4414596765957499,-0.2671779533968368,0.5757333260376303,Edad+Genero+Grupo+eTIV,-0.30448128568058147,13,0.22806681882254282,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
13_middletemporal_area_rh,Temporal medio,rh,area,Niigata,31,0.10160917952056424,0.6140490818166235,-0.3505399639726288,0.5026099196770663,Edad+Genero+Grupo+eTIV,-0.12389948725356786,14,0.06182112822240051,17,area_Niigata,B,0.7829512159691047,False,32,1,2,False
13_middletemporal_area_rh,Temporal medio,rh,area,DHI,30,0.011675343671174686,0.9548585268453689,-0.4145979361093375,0.44271707170858965,Edad+Genero+Grupo+eTIV,-0.3731634928053846,13,0.17779347144763,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
13_middletemporal_volume_lh,Temporal medio,lh,volume,Niigata,31,-0.05626605232855562,0.7804341566416917,-0.38880767086745155,0.3519613215418576,Edad+Genero+Grupo+eTIV,-0.414870438519982,14,-0.1670474991541339,17,volume_Niigata,B,0.932185242655354,False,86,2,2,True
13_middletemporal_volume_lh,Temporal medio,lh,volume,DHI,30,-0.14786661581499197,0.4709889541166733,-0.485311160112756,0.31644943225594757,Edad+Genero+Grupo+eTIV,-0.35870967695355677,13,-0.07879503923066372,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
13_middletemporal_volume_rh,Temporal medio,rh,volume,Niigata,31,-0.07787622598997915,0.6994254461583402,-0.43186308824483094,0.36701025056636705,Edad+Genero+Grupo+eTIV,-0.07079681125850854,14,-0.3369932749726548,17,volume_Niigata,B,0.9181909840212382,False,86,2,2,True
13_middletemporal_volume_rh,Temporal medio,rh,volume,DHI,30,-0.31867838477944443,0.11257608243279404,-0.6309483030919031,0.12464241103357165,Edad+Genero+Grupo+eTIV,-0.38073428053248615,13,-0.38425810498215074,17,volume_DHI,B,0.7655335340193865,False,86,2,2,True
13_middletemporal_LGI_lh,Temporal medio,lh,LGI,Niigata,31,0.05019598699199383,0.7997566362382968,-0.28199173784395143,0.39620704659394546,Edad+Genero+Grupo,-0.24127698721135155,14,0.044906872782669645,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
13_middletemporal_LGI_lh,Temporal medio,lh,LGI,DHI,30,-0.12118066522204547,0.5471051776063574,-0.5767616125843205,0.29491880835298356,Edad+Genero+Grupo,-0.04084805237321384,13,-0.11209818139740581,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
13_middletemporal_LGI_rh,Temporal medio,rh,LGI,Niigata,31,0.31622119732664544,0.10113498890510692,-0.024544654555805366,0.6318153168465211,Edad+Genero+Grupo,0.25158729064500096,14,0.33519429635054576,17,LGI_Niigata,B,0.8090799112408553,False,32,2,2,True
13_middletemporal_LGI_rh,Temporal medio,rh,LGI,DHI,30,0.07007605033042787,0.728348453998009,-0.42710311260741796,0.4733847017048797,Edad+Genero+Grupo,0.18975740002309568,13,0.15173282746150737,17,LGI_DHI,B,0.9363698877955275,False,32,2,2,True
14_comp_thickness_lh,Cingulada anterior,lh,thickness,Niigata,31,-0.3883558902996161,0.041127191139100704,-0.645501221953199,-0.07023500228460194,Edad+Genero+Grupo,-0.07287031566892882,14,-0.4902710236757915,17,thickness_Niigata,B,0.08225438227820141,False,32,2,2,True
14_comp_thickness_lh,Cingulada anterior,lh,thickness,DHI,30,-0.5476280603720675,0.003109609856365473,-0.7848813247923756,-0.20219833424875158,Edad+Genero+Grupo,-0.29620105452444984,13,-0.6712225012748262,17,thickness_DHI,B,0.01421535934338502,True,32,2,2,True
14_comp_thickness_rh,Cingulada anterior,rh,thickness,Niigata,31,-0.09242305557792936,0.6399540467190173,-0.48031989337110037,0.31604139664416475,Edad+Genero+Grupo,-0.1665805270844218,14,-0.07336673417238554,17,thickness_Niigata,B,0.7313760533931627,False,32,2,2,True
14_comp_thickness_rh,Cingulada anterior,rh,thickness,DHI,30,0.06306570916512094,0.7546575595669902,-0.34075743116237184,0.41294465339232095,Edad+Genero+Grupo,0.3499172926110112,13,-0.08855632731391354,17,thickness_DHI,B,0.7790013518110867,False,32,1,2,False
14_comp_area_lh,Cingulada anterior,lh,area,Niigata,31,-0.1584643742048046,0.42984908528283294,-0.5104691909856011,0.2732676072451813,Edad+Genero+Grupo+eTIV,-0.22077844408982072,14,-0.04459577156899877,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
14_comp_area_lh,Cingulada anterior,lh,area,DHI,30,0.0909736951207108,0.6585028444578751,-0.43305419463823663,0.5400019906125589,Edad+Genero+Grupo+eTIV,-0.3458216796587848,13,0.38537698456630204,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
14_comp_area_rh,Cingulada anterior,rh,area,Niigata,31,0.2271172812209843,0.2545949574814831,-0.24716073089300802,0.6244621730069213,Edad+Genero+Grupo+eTIV,0.042016006502005994,14,0.6034991375171338,17,area_Niigata,B,0.7795840341248568,False,32,2,2,True
14_comp_area_rh,Cingulada anterior,rh,area,DHI,30,0.040495399658824066,0.8442878821351727,-0.4020578255571868,0.4183577041383761,Edad+Genero+Grupo+eTIV,-0.325984949846743,13,0.35004091725106173,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
14_comp_volume_lh,Cingulada anterior,lh,volume,Niigata,31,-0.46350406921176085,0.014891139876507984,-0.7735207701264023,-0.07209466094922827,Edad+Genero+Grupo+eTIV,-0.3544068285465211,14,-0.5182596132961413,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
14_comp_volume_lh,Cingulada anterior,lh,volume,DHI,30,-0.2942980463741297,0.1444617580736662,-0.670968968524832,0.2137617591537023,Edad+Genero+Grupo+eTIV,-0.4747839443596514,13,-0.12572311790547935,17,volume_DHI,B,0.7655335340193865,False,86,2,2,True
14_comp_volume_rh,Cingulada anterior,rh,volume,Niigata,31,0.169137889289173,0.3990156961589084,-0.28991067682622546,0.5544816111522102,Edad+Genero+Grupo+eTIV,0.061715162200508974,14,0.49716921834981237,17,volume_Niigata,B,0.7557393418841607,False,86,2,2,True
14_comp_volume_rh,Cingulada anterior,rh,volume,DHI,30,0.048193727690072706,0.8151476244409834,-0.3556900519532159,0.3866441972015567,Edad+Genero+Grupo+eTIV,-0.15677568227129174,13,0.1510342705298246,17,volume_DHI,B,0.9104246195055139,False,86,1,2,False
14_comp_LGI_lh,Cingulada anterior,lh,LGI,Niigata,31,-0.34572462154531586,0.07154107329592395,-0.5803412697882182,-0.00028517929970551083,Edad+Genero+Grupo,-0.45307386096556934,14,-0.24975646882794664,17,LGI_Niigata,B,0.7631047818231887,False,32,2,2,True
14_comp_LGI_lh,Cingulada anterior,lh,LGI,DHI,30,-0.16684470948611949,0.40553245237486146,-0.5107280798739343,0.2286587537983858,Edad+Genero+Grupo,-0.18561011694154225,13,-0.09123641396613671,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
14_comp_LGI_rh,Cingulada anterior,rh,LGI,Niigata,31,-0.24586152485385618,0.2072628359349739,-0.5302164829602337,0.09575179344907367,Edad+Genero+Grupo,-0.11373887849963933,14,-0.182249730626776,17,LGI_Niigata,B,0.8687835247505497,False,32,2,2,True
14_comp_LGI_rh,Cingulada anterior,rh,LGI,DHI,30,-0.2364264059567139,0.2351090732924393,-0.5743798572764593,0.1867783569758286,Edad+Genero+Grupo,-0.22778059524241423,13,-0.11988280072384946,17,LGI_DHI,B,0.9159612902733524,False,32,2,2,True
15_rostralmiddlefrontal_thickness_lh,Prefrontal dorsolateral,lh,thickness,Niigata,31,-0.42631774625643254,0.02368523677491238,-0.704991796076417,-0.037856594620579394,Edad+Genero+Grupo,-0.6519249419880392,14,-0.22634360959954156,17,thickness_Niigata,B,0.06890250698156329,False,32,2,2,True
15_rostralmiddlefrontal_thickness_lh,Prefrontal dorsolateral,lh,thickness,DHI,30,-0.47798558453497547,0.011679194044349769,-0.7677560595394461,-0.062335467204133604,Edad+Genero+Grupo,-0.7417479311206367,13,-0.36891125125821916,17,thickness_DHI,B,0.0339758372199266,True,32,2,2,True
15_rostralmiddlefrontal_thickness_rh,Prefrontal dorsolateral,rh,thickness,Niigata,31,-0.5144480195103005,0.005097297749238877,-0.738257098705518,-0.13609512238711483,Edad+Genero+Grupo,-0.628162584786909,14,-0.4970834672104185,17,thickness_Niigata,B,0.04077838199391102,True,32,2,2,True
15_rostralmiddlefrontal_thickness_rh,Prefrontal dorsolateral,rh,thickness,DHI,30,-0.6782444277722577,0.00010109511964794958,-0.8295458908579038,-0.39357722193344485,Edad+Genero+Grupo,-0.7681579054615097,13,-0.7639449431230794,17,thickness_DHI,B,0.0011693660953319084,True,32,2,2,True
15_rostralmiddlefrontal_area_lh,Prefrontal dorsolateral,lh,area,Niigata,31,0.19100614826885917,0.33990173450899375,-0.18407989885296336,0.5756110661075907,Edad+Genero+Grupo+eTIV,-0.2212272140341061,14,0.3618906113580644,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
15_rostralmiddlefrontal_area_lh,Prefrontal dorsolateral,lh,area,DHI,30,0.028921543354013767,0.8884643071485699,-0.40695717683545274,0.3849127970450833,Edad+Genero+Grupo+eTIV,-0.13054367029149158,13,0.3312009962193625,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
