variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
6_entorhinal_volume_lh,Corteza entorrinal,lh,volume,Niigata,31,-0.4014426304891543,0.03794281261858551,-0.6963898875819255,-0.03679493354770636,Edad+Genero+Grupo+eTIV,0.21083838539613042,14,-0.314924332807012,17,volume_Niigata,B,0.20160422448347234,False,17,1,2,False
6_entorhinal_volume_lh,Corteza entorrinal,lh,volume,DHI,30,-0.125943319798751,0.5398413460549351,-0.5574135752964522,0.3161231675690484,Edad+Genero+Grupo+eTIV,0.49792622885818605,13,-0.1041485057676349,17,volume_DHI,B,0.7059463756102997,False,17,1,2,False
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,CSE_NI,36,0.05860832405302334,0.7500130284235028,-0.32924866141220177,0.40154089278240535,Edad+Genero+Grupo+eTIV,0.10874408544312392,17,0.09901625570278906,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,EntropyRatio_NI,36,0.12566670992132017,0.4931421217010884,-0.23575462279489812,0.44216966425522913,Edad+Genero+Grupo+eTIV,0.10415397404347183,17,0.11380925733998862,19,volume_EntropyRatio_NI,B,0.6986180057432085,False,17,2,2,True
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,Niigata,31,-0.01319024098877996,0.947936732128676,-0.4433307255149765,0.39124322146412205,Edad+Genero+Grupo+eTIV,-0.12261443488235363,14,0.11043997461190487,17,volume_Niigata,B,0.947936732128676,False,17,1,2,False
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,DHI,30,0.08054257003845776,0.6957037263198969,-0.3527647444689912,0.5151667062339629,Edad+Genero+Grupo+eTIV,0.13892418716699997,13,-0.016131965283999277,17,volume_DHI,B,0.8447830962455891,False,17,1,2,False
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,CSE_NI,35,0.03641613325033846,0.8431465907641222,-0.3569992086832222,0.39967804178840427,Edad+Genero+Grupo,0.24428116923430765,17,-0.18732578911914752,18,LGI_CSE_NI,B,0.9033713472472739,False,15,1,2,False
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,EntropyRatio_NI,35,-0.02014251323208096,0.9128687107401554,-0.32470226160408994,0.2990170431284351,Edad+Genero+Grupo,0.20720981390321716,17,-0.15899384601937003,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,Niigata,31,-0.045346271943883666,0.8187696788447582,-0.3876345277846427,0.3554563853623431,Edad+Genero+Grupo,-0.09256029930305029,14,-0.10433381649909823,17,LGI_Niigata,B,0.9742131553772617,False,15,2,2,True
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,DHI,30,-0.11041022548880358,0.5835256907969697,-0.5003623143434941,0.30487200637740125,Edad+Genero+Grupo,-0.2155277523750435,13,0.05131143793274132,17,LGI_DHI,B,0.9655487666095627,False,15,1,2,False
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,CSE_NI,35,-0.20625798462871478,0.2573902458038284,-0.5534561196323324,0.16705841200382632,Edad+Genero+Grupo,-0.23572990745456776,17,-0.3087440959422559,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,EntropyRatio_NI,35,-0.10233746945202586,0.5772934472698681,-0.3741088909273798,0.2341499007798542,Edad+Genero+Grupo,0.12533325310130966,17,-0.34455199459704083,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,Niigata,31,0.059153283343948586,0.7649394313584545,-0.3350049033250717,0.4395813482079235,Edad+Genero+Grupo,0.15945369502643575,14,-0.1791918084259721,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,DHI,30,0.1785920000254518,0.3727812843274377,-0.21978579421219688,0.5330220798359006,Edad+Genero+Grupo,0.440552195064327,13,0.03577737492093517,17,LGI_DHI,B,0.7023841445033355,False,15,2,2,True
7_precuneus_thickness_lh,Precúneo,lh,thickness,CSE_NI,36,-0.023301393599954152,0.8975852909713273,-0.464152809906357,0.37033926017740143,Edad+Genero+Grupo,-0.21159644858560742,17,0.05045745273625285,19,thickness_CSE_NI,B,0.8975852909713273,False,15,1,2,False
7_precuneus_thickness_lh,Precúneo,lh,thickness,EntropyRatio_NI,36,-0.03159228528629943,0.8614493544887944,-0.4375945090675313,0.33530244482553134,Edad+Genero+Grupo,-0.003123904297524795,17,-0.011656309295288554,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,15,2,2,True
7_precuneus_thickness_lh,Precúneo,lh,thickness,Niigata,31,-0.4059550275947758,0.03207733063119256,-0.6759516673556741,-0.04602480401977856,Edad+Genero+Grupo,-0.7049051540720669,14,-0.34948129661845684,17,thickness_Niigata,B,0.09319194630489883,False,15,2,2,True
7_precuneus_thickness_lh,Precúneo,lh,thickness,DHI,30,-0.43418074090432257,0.023643348491505588,-0.7135773281290019,-0.05991773087331911,Edad+Genero+Grupo,-0.3227642045770382,13,-0.5234352422107122,17,thickness_DHI,B,0.059108371228763966,False,15,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,CSE_NI,36,0.09252800153266134,0.6085538638500865,-0.2780970531438943,0.4440506324565216,Edad+Genero+Grupo,0.09415237027480196,17,0.050001122053431345,19,thickness_CSE_NI,B,0.7021775352116382,False,15,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,EntropyRatio_NI,36,0.15938169289989948,0.37564049294257706,-0.2352737030002011,0.4949472311590317,Edad+Genero+Grupo,0.1651594773275873,17,0.23704073585778274,19,thickness_EntropyRatio_NI,B,0.6260674882376285,False,15,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,Niigata,31,-0.45330804499899724,0.015409567298674442,-0.701511135606777,-0.08306944816817627,Edad+Genero+Grupo,-0.7372661336785158,14,-0.34670130598717896,17,thickness_Niigata,B,0.05778587737002916,False,15,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,DHI,30,-0.5121050712495627,0.006318562766284882,-0.7570549182507644,-0.16393136326046576,Edad+Genero+Grupo,-0.31726748919474673,13,-0.5749558812976794,17,thickness_DHI,B,0.023694610373568306,True,15,2,2,True
7_precuneus_area_lh,Precúneo,lh,area,CSE_NI,36,0.3095779890979103,0.08467020194533496,-0.09774358960503729,0.6351940118169861,Edad+Genero+Grupo+eTIV,0.26774191034173767,17,0.4453191265694445,19,area_CSE_NI,B,0.6350265145900122,False,15,2,2,True
7_precuneus_area_lh,Precúneo,lh,area,EntropyRatio_NI,36,0.10160498524659106,0.5800358257787745,-0.2910677769570659,0.46353149471093785,Edad+Genero+Grupo+eTIV,-0.04533953737679188,17,0.35836571412673845,19,area_EntropyRatio_NI,B,0.8193805706435121,False,15,1,2,False
7_precuneus_area_lh,Precúneo,lh,area,Niigata,31,-0.1396466089819893,0.48724002132803546,-0.4875577724978633,0.23866446469208175,Edad+Genero+Grupo+eTIV,-0.31685091483511124,14,-0.09934870124173804,17,area_Niigata,B,0.927769393384201,False,15,2,2,True
7_precuneus_area_lh,Precúneo,lh,area,DHI,30,-0.21209042956389124,0.29826597988151904,-0.547457326722985,0.3067913405722934,Edad+Genero+Grupo+eTIV,-0.34213115905724867,13,-0.1706607030034969,17,area_DHI,B,0.9549640922556978,False,15,2,2,True
7_precuneus_area_rh,Precúneo,rh,area,CSE_NI,36,0.12506317273109338,0.4952375357199636,-0.29501084487217577,0.4295520337567363,Edad+Genero+Grupo+eTIV,0.2334455112019876,17,0.3130177826006383,19,area_CSE_NI,B,0.8492905484725146,False,15,2,2,True
7_precuneus_area_rh,Precúneo,rh,area,EntropyRatio_NI,36,-0.050662868992541764,0.7830343785105635,-0.3623308787769638,0.2705556300749904,Edad+Genero+Grupo+eTIV,0.0512418401961934,17,0.042201381491686375,19,area_EntropyRatio_NI,B,0.9035012059737271,False,15,0,2,False
7_precuneus_area_rh,Precúneo,rh,area,Niigata,31,-0.20779013605216753,0.2983281863992682,-0.5939540666594829,0.20490712382322465,Edad+Genero+Grupo+eTIV,-0.3752821462962912,14,-0.22284861408608905,17,area_Niigata,B,0.927769393384201,False,15,2,2,True
7_precuneus_area_rh,Precúneo,rh,area,DHI,30,-0.06167721067623487,0.7647026478438582,-0.4900047038176673,0.3650649108422111,Edad+Genero+Grupo+eTIV,-0.07024016124712856,13,0.18195542549135463,17,area_DHI,B,0.9549640922556978,False,15,1,2,False
7_precuneus_volume_lh,Precúneo,lh,volume,CSE_NI,36,0.30809293724507275,0.08625202176616015,-0.08933117450060787,0.6296003208943619,Edad+Genero+Grupo+eTIV,0.10771707324450121,17,0.5184500694138212,19,volume_CSE_NI,B,0.6366514645539989,False,17,2,2,True
7_precuneus_volume_lh,Precúneo,lh,volume,EntropyRatio_NI,36,0.10077304584438163,0.5831575681536014,-0.23838732837535742,0.4131074926387211,Edad+Genero+Grupo+eTIV,-0.004911398647725439,17,0.4075024537946487,19,volume_EntropyRatio_NI,B,0.7625906660470173,False,17,1,2,False
7_precuneus_volume_lh,Precúneo,lh,volume,Niigata,31,-0.32799499984391983,0.0948725762275164,-0.6278136835373549,0.04070205678891342,Edad+Genero+Grupo+eTIV,-0.7919582845488581,14,-0.2721273469935505,17,volume_Niigata,B,0.20160422448347234,False,17,2,2,True
7_precuneus_volume_lh,Precúneo,lh,volume,DHI,30,-0.3945275370296016,0.046096426772628964,-0.6694172894096332,0.01723155208311861,Edad+Genero+Grupo+eTIV,-0.4629374896744424,13,-0.3458711327205513,17,volume_DHI,B,0.23755429398039496,False,17,2,2,True
7_precuneus_volume_rh,Precúneo,rh,volume,CSE_NI,36,0.16152656333269852,0.3771290632918855,-0.29812557191995515,0.5029017575373846,Edad+Genero+Grupo+eTIV,0.12098673096801411,17,0.4000476228000375,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
7_precuneus_volume_rh,Precúneo,rh,volume,EntropyRatio_NI,36,0.026917757564262818,0.883733580350076,-0.32365844452256193,0.33915325546580827,Edad+Genero+Grupo+eTIV,0.04523653852031871,17,0.26580779033215657,19,volume_EntropyRatio_NI,B,0.9389669291219558,False,17,2,2,True
7_precuneus_volume_rh,Precúneo,rh,volume,Niigata,31,-0.3635871710067123,0.062288069026101775,-0.6960360249987293,0.004548615548009793,Edad+Genero+Grupo+eTIV,-0.5062724193691356,14,-0.38521425014094246,17,volume_Niigata,B,0.20160422448347234,False,17,2,2,True
7_precuneus_volume_rh,Precúneo,rh,volume,DHI,30,-0.3075558592615573,0.1264065955367697,-0.6624603394455122,0.06953480958195031,Edad+Genero+Grupo+eTIV,-0.012300018854581124,13,-0.3529589663163174,17,volume_DHI,B,0.3581520206875141,False,17,2,2,True
7_precuneus_LGI_lh,Precúneo,lh,LGI,CSE_NI,35,0.1955593362293612,0.2834341694968745,-0.2204889385467068,0.5171602964637168,Edad+Genero+Grupo,0.22804779576721823,17,0.22520224110250084,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
7_precuneus_LGI_lh,Precúneo,lh,LGI,EntropyRatio_NI,35,-0.026301998585883602,0.8863759041063559,-0.38983790796563444,0.336307717847996,Edad+Genero+Grupo,0.08465161593420316,17,-0.03192675877243156,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
7_precuneus_LGI_lh,Precúneo,lh,LGI,Niigata,31,-0.16240793079368698,0.40897216476878945,-0.5434649478178664,0.3123327477558503,Edad+Genero+Grupo,0.07503826821619516,14,-0.24296261121381385,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
7_precuneus_LGI_lh,Precúneo,lh,LGI,DHI,30,-0.19681685713441666,0.32513189875538556,-0.5622735458012659,0.28975053894458147,Edad+Genero+Grupo,-0.4463971265915809,13,-0.05539304277842575,17,LGI_DHI,B,0.7023841445033355,False,15,2,2,True
7_precuneus_LGI_rh,Precúneo,rh,LGI,CSE_NI,35,0.20095643414213524,0.27009178615931473,-0.16417858243258315,0.547236983673206,Edad+Genero+Grupo,0.1874772323686859,17,0.3331037681822004,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
7_precuneus_LGI_rh,Precúneo,rh,LGI,EntropyRatio_NI,35,0.08007470763515663,0.6630908133751847,-0.261880594288662,0.4288735700395635,Edad+Genero+Grupo,0.07695033885748774,17,0.13502614750967531,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,2,2,True
7_precuneus_LGI_rh,Precúneo,rh,LGI,Niigata,31,-0.0071668417931512836,0.971127097085344,-0.40427172117923416,0.3650139541747243,Edad+Genero+Grupo,0.2786049559551524,14,-0.14590928831714792,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
7_precuneus_LGI_rh,Precúneo,rh,LGI,DHI,30,-0.01012239054245398,0.9600349088212451,-0.3570698799352645,0.36342332656758825,Edad+Genero+Grupo,0.04877771971004789,13,-0.02540942636545949,17,LGI_DHI,B,0.9655487666095627,False,15,1,2,False
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,CSE_NI,36,-0.09394665497824939,0.603045636150102,-0.47221805389618887,0.27573144133674876,Edad+Genero+Grupo,-0.10656528558417643,17,-0.18880346715266064,19,thickness_CSE_NI,B,0.7021775352116382,False,15,2,2,True
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,EntropyRatio_NI,36,0.1851333757608188,0.3023281598813966,-0.1891035565243195,0.5128009016451208,Edad+Genero+Grupo,0.11671313489791682,17,0.21854026024258544,19,thickness_EntropyRatio_NI,B,0.5668652997776187,False,15,2,2,True
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,Niigata,31,-0.16943565774866823,0.3887152761089225,-0.5363207804539303,0.2530550161235943,Edad+Genero+Grupo,-0.047499158194908464,14,-0.17885378485682063,17,thickness_Niigata,B,0.48589409513615306,False,15,2,2,True
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,DHI,30,-0.1628379583336545,0.4170608541843999,-0.5594428259206847,0.25535523232226187,Edad+Genero+Grupo,-0.05748874007786915,13,-0.30042578731680625,17,thickness_DHI,B,0.5687193466150908,False,15,2,2,True
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,CSE_NI,36,0.22487779437107416,0.20831812173799696,-0.19149257584560034,0.548470943781464,Edad+Genero+Grupo,0.4927478874669852,17,-0.14775869863172225,19,thickness_CSE_NI,B,0.5207953043449923,False,15,1,2,False
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,EntropyRatio_NI,36,0.3080481770690999,0.08114791667146763,-0.093927379125344,0.5858794012212499,Edad+Genero+Grupo,0.30326580301605094,17,0.21641797824255812,19,thickness_EntropyRatio_NI,B,0.2434437500144029,False,15,2,2,True
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,Niigata,31,-0.20063820766412566,0.30596236986538283,-0.5662289760190187,0.2188881562020252,Edad+Genero+Grupo,0.0507409392277586,14,-0.12810964372594866,17,thickness_Niigata,B,0.4172214134527948,False,15,1,2,False
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,DHI,30,-0.3367587589308024,0.08586436144297926,-0.6257718986087067,0.03242795195566114,Edad+Genero+Grupo,-0.24997222346114195,13,-0.29260406935690825,17,thickness_DHI,B,0.1287965421644689,False,15,2,2,True
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,CSE_NI,36,0.09036779596298024,0.622813068879844,-0.3397774079196951,0.44844002809434436,Edad+Genero+Grupo+eTIV,0.31935736147503485,17,0.04472257736910634,19,area_CSE_NI,B,0.8492905484725146,False,15,2,2,True
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,EntropyRatio_NI,36,0.15930520319132999,0.38381235948706005,-0.229108772994046,0.4971536177244779,Edad+Genero+Grupo+eTIV,0.09277497360442238,17,0.2582194346706154,19,area_EntropyRatio_NI,B,0.8193805706435121,False,15,2,2,True
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,Niigata,31,0.1585174860580301,0.42969251790322527,-0.32674422952578897,0.5516715554745739,Edad+Genero+Grupo+eTIV,0.605816099109271,14,-0.01682764648155238,17,area_Niigata,B,0.927769393384201,False,15,1,2,False
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,DHI,30,0.04670481095570663,0.8207661827627959,-0.38251868203374706,0.46032133366244343,Edad+Genero+Grupo+eTIV,0.2953890655851318,13,-0.0602600375907821,17,area_DHI,B,0.9549640922556978,False,15,1,2,False
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,CSE_NI,36,0.006972198663993353,0.969789808595749,-0.35166674451176827,0.3638690293514297,Edad+Genero+Grupo+eTIV,0.3567950738543417,17,-0.18861068201412537,19,area_CSE_NI,B,0.969789808595749,False,15,1,2,False
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,EntropyRatio_NI,36,0.08839643167485388,0.6304492705416503,-0.292428319136801,0.4138391208262227,Edad+Genero+Grupo+eTIV,0.013018561145951464,17,-0.03455504418192975,19,area_EntropyRatio_NI,B,0.8193805706435121,False,15,1,2,False
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,Niigata,31,0.1524168307826283,0.4478786297405939,-0.25007243267928264,0.5215498615611607,Edad+Genero+Grupo+eTIV,0.13626972210402655,14,0.3085907924836952,17,area_Niigata,B,0.927769393384201,False,15,2,2,True
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,DHI,30,-0.06509887235590568,0.7520400729284167,-0.4807554872427921,0.4043008995408295,Edad+Genero+Grupo+eTIV,-0.16033760087535784,13,0.05159749045485857,17,area_DHI,B,0.9549640922556978,False,15,1,2,False
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,CSE_NI,36,0.07238408941819022,0.693808164454335,-0.31369017752025496,0.4492737770220604,Edad+Genero+Grupo+eTIV,0.26411207085317,17,0.02366114786461654,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,EntropyRatio_NI,36,0.2846062776067408,0.11438855173163497,-0.05735069174130073,0.6416343861323026,Edad+Genero+Grupo+eTIV,0.1350872928056425,17,0.37434628914956725,19,volume_EntropyRatio_NI,B,0.45446653350119054,False,17,2,2,True
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,Niigata,31,0.031898531882798155,0.8744990129632799,-0.3635318664801868,0.4309308569526192,Edad+Genero+Grupo+eTIV,0.46398828707033735,14,-0.07461090903152107,17,volume_Niigata,B,0.9291552012734849,False,17,1,2,False
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,DHI,30,-0.021961774687857226,0.9151947185747005,-0.44139816249514674,0.394552915515347,Edad+Genero+Grupo+eTIV,0.29026223625587233,13,-0.13234398616560786,17,volume_DHI,B,0.9151947185747005,False,17,1,2,False
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,CSE_NI,36,0.13436055823063528,0.46346521875005947,-0.2622959239002909,0.4647798480463067,Edad+Genero+Grupo+eTIV,0.5352844346697138,17,-0.07834603830118911,19,volume_CSE_NI,B,0.8093293497443186,False,17,1,2,False
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,EntropyRatio_NI,36,0.2632998817329536,0.14538568736199342,-0.12471368894386649,0.5635834354794612,Edad+Genero+Grupo+eTIV,0.1129651019704353,17,0.2562532580391759,19,volume_EntropyRatio_NI,B,0.45446653350119054,False,17,2,2,True
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,Niigata,31,-0.07250807447849114,0.7192893558920032,-0.46307159227632655,0.3537138581146238,Edad+Genero+Grupo+eTIV,-0.03587045896097764,14,0.10976013506755972,17,volume_Niigata,B,0.8734227892974324,False,17,1,2,False
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,DHI,30,-0.2716526417214659,0.17945174953425458,-0.5995739285791846,0.18495140086714057,Edad+Genero+Grupo+eTIV,-0.38529543027108054,13,-0.25722927113615224,17,volume_DHI,B,0.416147589714027,False,17,2,2,True
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,CSE_NI,35,0.05343169016651713,0.7714817551651572,-0.33617382853152533,0.4488839816768112,Edad+Genero+Grupo,0.2005423994683437,17,0.01781140805970056,18,LGI_CSE_NI,B,0.9033713472472739,False,15,2,2,True
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,EntropyRatio_NI,35,-0.00905842950356743,0.960756397697536,-0.4359938477178592,0.3778146418813667,Edad+Genero+Grupo,0.20053869473522218,17,-0.14959137200412298,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,Niigata,31,-0.2737237367948103,0.15869923991366675,-0.5747553488675318,0.0798567791852319,Edad+Genero+Grupo,-0.25255695960903096,14,-0.33615863387526546,17,LGI_Niigata,B,0.9742131553772617,False,15,2,2,True
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,DHI,30,-0.29511847166674876,0.1350622679350721,-0.6335776998633784,0.1374775959264443,Edad+Genero+Grupo,-0.5498005104951756,13,-0.07850630956908541,17,LGI_DHI,B,0.7023841445033355,False,15,2,2,True
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,CSE_NI,35,0.26244657504104735,0.14674279700405204,-0.09972967569746059,0.5777625308670454,Edad+Genero+Grupo,0.013933919075068874,17,0.37649928754334644,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,EntropyRatio_NI,35,0.11367865952673152,0.5355921990165354,-0.2788571486389078,0.4383907483319589,Edad+Genero+Grupo,0.24545011918521048,17,0.06146205359425648,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,2,2,True
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,Niigata,31,-0.24073497517870796,0.2171958811876374,-0.5543987069038006,0.1272360614994081,Edad+Genero+Grupo,-0.164777434782671,14,-0.17702998251839808,17,LGI_Niigata,B,0.9742131553772617,False,15,2,2,True
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,DHI,30,-0.2662540460544925,0.17946227541915122,-0.60553305487366,0.17705904471660078,Edad+Genero+Grupo,-0.7037053133980758,13,0.0793719054061747,17,LGI_DHI,B,0.7023841445033355,False,15,1,2,False
