variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,media_MPPP,media_Vestibular,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,roi_n,roi,tipo,atlas,medida,hemi,familia_fdr,compuesta,ajusta_etiv,n_esperado,etapa_origen,modelo,p_fdr,sobrevive_fdr,n_familia
12_cuneus_LGI_lh,35,"Q('12_cuneus_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.5030211402815804,1,30,0.4836516344767919,0.5121067891783092,0.4834516548345166,0.016490862920371593,2.1535943779212087e-06,0.144099319609536,0.4986291851375917,0.8642620315448528,0.06539365359015702,18,17,2.708647058823529,2.7440555555555557,-0.04205442562515843,-0.24301020842105872,-0.9609604164761274,0.5075214419370528,0.48365163447679466,AD,12,Cuneus,C,DKT,LGI,lh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.5801419858014198,False,18
12_cuneus_LGI_rh,35,"Q('12_cuneus_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.07872072084183673,1,30,0.7809644449672973,0.7911053147082547,0.77992200779922,0.0026171565463982776,1.375350614275316e-08,0.02694136882457629,0.6205480473200585,0.8570835278306927,0.8231928270161608,18,17,2.8945882352941177,2.912777777777778,-0.01703259293428272,-0.09613376033382433,-0.8174370697413516,0.6602024905702458,0.7809644449672926,AD,12,Cuneus,C,DKT,LGI,rh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.8257997729638801,False,18
13_middletemporal_thickness_lh,36,"Q('13_middletemporal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.005859988358447441,1,31,0.9394730167558357,0.9454876090222077,0.9411058894110589,0.00018899615623135915,9.152961649583178e-08,0.0007142555136858066,0.9620849026261483,0.6922854743251159,0.9194606330967113,19,17,2.724764705882353,2.7321052631578944,-0.0030493183141255265,-0.02592592101773608,-0.7518376105447434,0.766925151064114,0.939473016755814,AD,13,Temporal medio,C,DKT,thickness,lh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
13_middletemporal_thickness_rh,36,"Q('13_middletemporal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.21470312480330403,1,31,0.6463427097476496,0.6799947523107607,0.648035196480352,0.006878268998582923,9.871235401111792e-08,0.07788881648775223,0.5057428110670161,0.030288853190762455,0.9501154038897311,19,17,2.798352941176471,2.7829473684210524,0.019648383642286327,0.15692964764754577,-0.606015505572987,0.9609255526264181,0.6463427097476401,AD,13,Temporal medio,C,DKT,thickness,rh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
13_middletemporal_area_lh,36,"Q('13_middletemporal_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.0466044109303125,1,30,0.31446960687434145,0.3599243237189627,0.31416858314168583,0.03371075294024243,2.3086903320199554e-05,0.21759609987057085,0.4375454955608403,0.4080384396343045,0.4206677295888646,19,17,4167.235294117647,4273.8421052631575,-102.91268586545743,-0.34814847655868947,-1.136002816399611,0.4452226268563807,0.3144696068743421,AD,13,Temporal medio,C,DKT,area,lh,A2_area,False,True,46,A2,AD_sin_ansiedad,0.9320496521776395,False,18
13_middletemporal_area_rh,36,"Q('13_middletemporal_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",2.982401053562149,1,30,0.09445918364745147,0.15567488081114994,0.09379062093790622,0.09042401275513097,0.0003243821351008891,0.32811053847563326,0.23472205849645875,0.8154941925701819,0.7484463264274417,19,17,4106.470588235294,4313.315789473684,-179.04107595657558,-0.5877007443730424,-1.2776931289684628,0.2416673041458956,0.09445918364745262,AD,13,Temporal medio,C,DKT,area,rh,A2_area,False,True,46,A2,AD_sin_ansiedad,0.5862913708629137,False,18
13_middletemporal_volume_lh,36,"Q('13_middletemporal_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.9871686446395538,1,30,0.32838211263494393,0.36307039384074463,0.32856714328567144,0.03185733604642589,1.81349787025966e-05,0.21465869141014948,0.4758645633414271,0.9990714636859245,0.9443160704200433,19,17,12515.64705882353,12898.473684210527,-365.69135454913703,-0.33811846988711775,-1.06971021091151,0.3932050576886004,0.3283821126349444,AD,13,Temporal medio,C,DKT,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.7454023828386392,False,24
13_middletemporal_volume_rh,36,"Q('13_middletemporal_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",2.022255297639791,1,30,0.16532306362841068,0.20179019346877497,0.16948305169483052,0.06315155752908015,0.0001240130820716399,0.30435296150965974,0.2224761644562939,0.7753349196253632,0.9978556109942793,19,17,12704.058823529413,13376.684210526315,-565.705476816418,-0.48393965399484107,-1.2471659096401522,0.31679883911089163,0.16532306362840954,AD,13,Temporal medio,C,DKT,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
13_middletemporal_LGI_lh,35,"Q('13_middletemporal_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",2.955076545992386,1,30,0.09591249179140272,0.11145580267987883,0.10188981101889812,0.08966984318389477,0.00016108056293897261,0.32395127563224363,0.16064501510137852,0.9401423868039348,0.35710955121556315,18,17,3.0258235294117646,3.1051111111111114,-0.07936613358365063,-0.5890006400442698,-1.2590735664607724,0.2598233743447813,0.09591249179140265,AD,13,Temporal medio,C,DKT,LGI,lh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.27228705700858485,False,18
13_middletemporal_LGI_rh,35,"Q('13_middletemporal_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",6.172131469929821,1,30,0.018784671710610167,0.028099140452729033,0.0211978802119788,0.1706322303694147,0.004269771149284178,0.4253105696614017,0.055566599229656136,0.5531269453962613,0.7696862519082102,18,17,2.9928823529411765,3.0903888888888886,-0.1047471022996661,-0.8512340420159551,-1.598413742521126,-0.00804437056535072,0.01878467171061046,AD,13,Temporal medio,C,DKT,LGI,rh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.12718728127187282,False,18
14_comp_thickness_lh,36,"Q('14_comp_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",4.325404103442247,1,31,0.04590689057590292,0.056294987343328586,0.0443955604439556,0.12244457531968508,0.0007298381762703557,0.36068626014117994,0.08417290231924249,0.4745746027839035,0.9385926678932095,19,17,2.620528377660433,2.5583460335772816,0.07157250328394138,0.7043672597384952,-0.16200499011733563,1.4062017913663731,0.045906890575901894,AD,14,Cingulada anterior,C,DKT,thickness,lh,A2_thickness,True,False,46,A2,AD_sin_ansiedad,0.7991200879912009,False,18
14_comp_thickness_rh,36,"Q('14_comp_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.015980962958652898,1,31,0.9002191481275749,0.9053002072490334,0.9027097290270973,0.000515249315433177,1.354013475509517e-09,0.003526310870479864,0.7393462921707448,0.11980897830411236,0.7449977472189242,19,17,2.4548538567785787,2.469748315305009,-0.005551022412651319,-0.04281414636898053,-0.7904849548856755,0.6948160182364761,0.9002191481276527,AD,14,Cingulada anterior,C,DKT,thickness,rh,A2_thickness,True,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
14_comp_area_lh,36,"Q('14_comp_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.14490101070414904,1,30,0.7061387536910381,0.7277288306503337,0.7127287271272873,0.004806816603998671,8.16621836890272e-09,0.04513845136674887,0.5471062621002882,0.08299225623729023,0.5596584341862402,19,17,2322.8823529411766,2378.7894736842104,-29.526187924098053,-0.1295415013536409,-0.9419790732987358,0.6938428782976184,0.7061387536910463,AD,14,Cingulada anterior,C,DKT,area,lh,A2_area,True,True,46,A2,AD_sin_ansiedad,0.988239637574704,False,18
14_comp_area_rh,36,"Q('14_comp_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.6505144325746886,1,30,0.20872060585822347,0.29518262986419713,0.20637936206379362,0.05214810761104029,6.283189528427136e-05,0.2969562638719952,0.2224761644562939,0.888596892915062,0.09991577500087807,19,17,1635.5294117647059,1775.842105263158,-102.97263290591968,-0.4372027468648553,-1.3391824132167838,0.42583649335559826,0.20872060585822416,AD,14,Cingulada anterior,C,DKT,area,rh,A2_area,True,True,46,A2,AD_sin_ansiedad,0.742965703429657,False,18
14_comp_volume_lh,36,"Q('14_comp_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",8.730540894830715e-05,1,30,0.992606745511359,0.9932933389187768,0.9924007599240076,2.9101718291521833e-06,5.26845031656312e-08,4.229784027463803e-07,0.7633903885467929,0.0371782251020681,0.4855606107634726,19,17,6238.235294117647,6327.0,2.2906667170339006,0.003179755990956722,-0.7992919704570708,0.8042432615445119,0.9926067455109304,AD,14,Cingulada anterior,C,DKT,volume,lh,A2_volume,True,True,46,A2,AD_sin_ansiedad,0.9924007599240076,False,24
14_comp_volume_rh,36,"Q('14_comp_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.556225419232162,1,30,0.22186937297935608,0.3143798883092445,0.22197780221977803,0.04931595583937329,2.5365310126289712e-05,0.28820687445134385,0.14936360387020636,0.17937383406276725,0.11491066231201494,19,17,4333.411764705882,4736.210526315789,-288.883700810783,-0.4245310610314247,-1.330770244364918,0.5405205202646212,0.22186937297935608,AD,14,Cingulada anterior,C,DKT,volume,rh,A2_volume,True,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
14_comp_LGI_lh,35,"Q('14_comp_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.8412512500504522,1,30,0.3663542569372743,0.398299867359919,0.36896310368963103,0.027276819712334983,4.5962476074657094e-06,0.19385188926657115,0.3908218591695053,0.9589622026234106,0.888343077740038,18,17,1.844743465167562,1.8694566662633578,-0.022904652852230367,-0.31426372975586764,-1.0117222327517428,0.5573051591280246,0.3663542569372703,AD,14,Cingulada anterior,C,DKT,LGI,lh,A2_LGI,True,False,45,A2,AD_sin_ansiedad,0.4743811333152399,False,18
14_comp_LGI_rh,35,"Q('14_comp_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",3.355806446336844,1,30,0.07691400322016012,0.10024002772435696,0.08039196080391961,0.10060636524365553,0.0001267941361563722,0.31909976452601224,0.19802744260613706,0.20625495607053523,0.41942322711075364,18,17,1.8993989300510998,1.9508834920236242,-0.04553642131571134,-0.6276678025130183,-1.3111514319583486,0.25728614825321244,0.07691400322015982,AD,14,Cingulada anterior,C,DKT,LGI,rh,A2_LGI,True,False,45,A2,AD_sin_ansiedad,0.27228705700858485,False,18
15_rostralmiddlefrontal_thickness_lh,36,"Q('15_rostralmiddlefrontal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",2.5310337461361585,1,31,0.12177469707430301,0.1319538465208973,0.12158784121587841,0.07548331987909003,9.483443544616768e-05,0.32738930528019883,0.07337981116847843,0.8907904830473573,0.8495567706232885,19,17,2.461,2.4179473684210526,0.044745259747962174,0.5388089298702206,-0.19108740752481532,1.3207810835372447,0.12177469707430018,AD,15,Prefrontal dorsolateral,C,DKT,thickness,lh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
15_rostralmiddlefrontal_thickness_rh,36,"Q('15_rostralmiddlefrontal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.0034749524031920027,1,31,0.9533713163671089,0.9568836167121285,0.9521047895210479,0.000112082674878438,4.132573235998808e-07,0.00040025512275363817,0.44692597813400037,0.3879371079414118,0.33419053638156,19,17,2.389235294117647,2.3923684210526317,-0.0022053298103523744,-0.019964583169597202,-0.7609039799294701,0.8240599269996398,0.9533713163668882,AD,15,Prefrontal dorsolateral,C,DKT,thickness,rh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
15_rostralmiddlefrontal_area_lh,36,"Q('15_rostralmiddlefrontal_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.1680303161424212e-05,1,30,0.9972957440496178,0.997556523475786,0.9978002199780022,3.8934328712588617e-07,3.129977235376906e-11,2.6059313556921615e-10,0.911690583456612,0.5416458383738691,0.19675756097557567,19,17,4036.823529411765,4068.2105263157896,0.5774731013653991,0.0011630550632449727,-0.8118437195292786,0.8490844784718512,0.99729574404931,AD,15,Prefrontal dorsolateral,C,DKT,area,lh,A2_area,False,True,46,A2,AD_sin_ansiedad,1.0,False,18
15_rostralmiddlefrontal_area_rh,36,"Q('15_rostralmiddlefrontal_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",8.880443976908497e-06,1,30,0.9976420299458577,0.998093587855661,0.9975002499750025,2.9601471160554783e-07,2.3444927913241998e-08,2.4758680686649476e-08,0.4190720324181101,0.23651401018705176,0.884700609414692,19,17,4222.64705882353,4215.105263157895,0.545878137303248,0.0010141228253246074,-0.9314010547253422,0.7933969761535412,0.9976420299483809,AD,15,Prefrontal dorsolateral,C,DKT,area,rh,A2_area,False,True,46,A2,AD_sin_ansiedad,1.0,False,18
15_rostralmiddlefrontal_volume_lh,36,"Q('15_rostralmiddlefrontal_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.0616684847315689,1,30,0.8055700755713888,0.8231720955031541,0.8114188581141886,0.002051399268237242,1.9394338008088517e-09,0.021175122228326276,0.8866108981521987,0.3770379432190898,0.19866385674482934,19,17,10635.0,10658.421052631578,116.68964513606943,0.08450936869806158,-0.7116231686024375,0.9505099198140541,0.8055700755713816,AD,15,Prefrontal dorsolateral,C,DKT,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.8897655688976558,False,24
15_rostralmiddlefrontal_volume_rh,36,"Q('15_rostralmiddlefrontal_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.0004801836099300191,1,30,0.9826623847033702,0.9849712742605856,0.9842015798420158,1.6005864139213223e-05,3.6079241750184004e-09,1.3431625093752943e-05,0.6920355168654702,0.598492313093847,0.9089344696852313,19,17,10788.470588235294,10828.368421052632,-10.74844728563312,-0.007457218784139881,-0.938844294665213,0.7298977502452061,0.9826623847033505,AD,15,Prefrontal dorsolateral,C,DKT,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.9924007599240076,False,24
15_rostralmiddlefrontal_LGI_lh,35,"Q('15_rostralmiddlefrontal_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.6430525420995705,1,30,0.20972543932577492,0.24409446894269385,0.21607839216078392,0.05192459039511335,1.5276428159118183e-05,0.26620357825432694,0.2984325685960478,0.025427001895739855,0.2854258552993731,18,17,2.606411764705882,2.6682777777777775,-0.05789885424771646,-0.43919473484385685,-1.1425645915550382,0.4689797985745336,0.20972543932577228,AD,15,Prefrontal dorsolateral,C,DKT,LGI,lh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.4165083491650835,False,18
15_rostralmiddlefrontal_LGI_rh,35,"Q('15_rostralmiddlefrontal_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.9372725631290064,1,30,0.34072095969591615,0.3782323141206861,0.34536546345365465,0.030295901528373463,9.389793535262876e-06,0.21548676520299032,0.27608232187779097,0.999278615932488,0.5712447289108038,18,17,2.642,2.6866666666666665,-0.03780782164384877,-0.33171442004397206,-1.0244877600409263,0.5007576837414595,0.3407209596959221,AD,15,Prefrontal dorsolateral,C,DKT,LGI,rh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.4743811333152399,False,18
16a_precentral_thickness_lh,36,"Q('16a_precentral_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.04191000867308153,1,31,0.839129636763627,0.8564513760993498,0.8392160783921608,0.0013501105009766444,1.1417473788963848e-09,0.009707326994158825,0.8865891500690242,0.43150544933577983,0.8141700931027256,19,17,2.714058823529412,2.728578947368421,0.010760688778863714,0.06933375034986783,-0.7007603641147887,0.846034903664943,0.8391296367636847,AD,16a,Precentral,C,DKT,thickness,lh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
16a_precentral_thickness_rh,36,"Q('16a_precentral_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.11095167129738881,1,31,0.741305637402147,0.7945144900084081,0.7372262773722628,0.0035663219971426192,1.0265023496442583e-08,0.03410646831830211,0.5683731297509858,0.36459669478265133,0.6997558750450952,19,17,2.6478235294117645,2.6957368421052634,-0.018819602270503555,-0.11281133567954256,-0.8623202258771248,0.8080405736358545,0.7413056374021367,AD,16a,Precentral,C,DKT,thickness,rh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
16a_precentral_area_lh,36,"Q('16a_precentral_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.06955554128611154,1,30,0.7937882082583705,0.8139669718677525,0.794020597940206,0.0023131549513796556,1.860104872203585e-09,0.017974411610222837,0.8866108981521987,0.7922089703954068,0.14808998392062228,19,17,4617.823529411765,4659.8421052631575,-32.943940554748565,-0.08975095658452974,-0.8270493389554022,0.7205424142601514,0.7937882082583827,AD,16a,Precentral,C,DKT,area,lh,A2_area,False,True,46,A2,AD_sin_ansiedad,1.0,False,18
16a_precentral_area_rh,36,"Q('16a_precentral_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.41794920519446843,1,30,0.5228776973350648,0.5712301591053806,0.5227477252274773,0.013740216422055675,5.369990801391507e-07,0.12318105215597493,0.9368545001616723,0.4467386829353434,0.7893895285378034,19,17,4549.117647058823,4590.473684210527,-64.07546465753535,-0.22000622569435102,-0.8883488783965198,0.6388956562508811,0.5228776973350728,AD,16a,Precentral,C,DKT,area,rh,A2_area,False,True,46,A2,AD_sin_ansiedad,0.940945905409459,False,18
16a_precentral_volume_lh,36,"Q('16a_precentral_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.055145780520203656,1,30,0.8159350889007001,0.840665593582554,0.8156184381561844,0.0018348199314323597,3.904772802801405e-09,0.016018146098893647,0.45647901129931145,0.8433690558534683,0.6169791612956196,19,17,13105.588235294117,13376.473684210527,-78.0729820328147,-0.07991519485842541,-0.8310103315528684,0.7639861114926237,0.8159350889007113,AD,16a,Precentral,C,DKT,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.8897655688976558,False,24
16a_precentral_volume_rh,36,"Q('16a_precentral_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.8796295059050149,1,30,0.3557930687633058,0.4719104972173931,0.3584641535846415,0.028485753228898236,2.1847678035506498e-08,0.18788650865669673,0.1322834441043821,0.0007144871290262466,0.8090733795485706,19,17,12635.70588235294,13120.684210526315,-360.03599089012505,-0.31917077128615723,-1.0867171770030808,0.9177293463775824,0.3557930687633041,AD,16a,Precentral,C,DKT,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.7454023828386392,False,24
16a_precentral_LGI_lh,35,"Q('16a_precentral_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",9.150347772904972,1,30,0.0050615161945790745,0.006729053131525467,0.0072992700729927005,0.23372328199949507,0.007317614582268016,0.4620153062886251,0.0407263797378633,0.4346190253130867,0.785964349634558,18,17,3.204941176470588,3.3423333333333334,-0.14631868714884233,-1.03645439966567,-1.7545832866719184,-0.1836235303356116,0.005061516194578894,AD,16a,Precentral,C,DKT,LGI,lh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.06569343065693431,False,18
16a_precentral_LGI_rh,35,"Q('16a_precentral_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",1.5390532462037716,1,30,0.22437363481381778,0.2554731611786006,0.21827817218278173,0.048798333741645245,6.011463439417373e-06,0.2639102495230487,0.5091610449533897,0.4815952903257953,0.4374273750505272,18,17,3.2141176470588237,3.276,-0.05623559511173004,-0.4250678142762203,-1.1233628663551487,0.481600089697742,0.22437363481381473,AD,16a,Precentral,C,DKT,LGI,rh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.4165083491650835,False,18
16b_postcentral_thickness_lh,36,"Q('16b_postcentral_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.8261866879850256,1,31,0.3703903526703676,0.42409233242157873,0.36806319368063195,0.0259593364446934,1.7511335292835924e-05,0.20150364540645674,0.40103522456441165,0.24859934689950292,0.25323774036974767,19,17,2.325823529411765,2.2954736842105263,0.0328085139650387,0.30783990303200687,-0.4152916445153054,1.0839350256489955,0.37039035267035914,AD,16b,Postcentral,C,DKT,thickness,lh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
16b_postcentral_thickness_rh,36,"Q('16b_postcentral_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",0.04771833263459105,1,31,0.8285139264147671,0.8458364250820058,0.8302169783021698,0.0015369352466855445,1.3201811110215307e-08,0.015848846415660287,0.8866108981521987,0.18158818714984276,0.07290928410153072,19,17,2.3038823529411765,2.2953157894736846,0.008804834745274437,0.07398240533911966,-0.7894423955978204,0.809501053884079,0.8285139264147482,AD,16b,Postcentral,C,DKT,thickness,rh,A2_thickness,False,False,46,A2,AD_sin_ansiedad,0.9521047895210479,False,18
16b_postcentral_area_lh,36,"Q('16b_postcentral_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",2.5139419538623113,1,30,0.12332929873102046,0.13521672028977053,0.1267873212678732,0.07731889161362306,0.00020860353877959849,0.2942558874197252,0.2224464016947379,0.9792784570727343,0.7195594395379639,19,17,4478.235294117647,4708.315789473684,-184.58923587694017,-0.5395737851741153,-1.178858853193726,0.24669471065709075,0.12332929873102118,AD,16b,Postcentral,C,DKT,area,lh,A2_area,False,True,46,A2,AD_sin_ansiedad,0.5862913708629137,False,18
16b_postcentral_area_rh,36,"Q('16b_postcentral_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",4.0619699195589805,1,30,0.052894759471096224,0.0775134256921572,0.0522947705229477,0.11925234885568159,0.00026990490349302395,0.33437992912691655,0.04254668003142544,0.9771197397142883,0.7890792690545545,19,17,4106.64705882353,4434.0526315789475,-274.647878866743,-0.6858696257394845,-1.3137920196681505,0.24406764058385066,0.052894759471096335,AD,16b,Postcentral,C,DKT,area,rh,A2_area,False,True,46,A2,AD_sin_ansiedad,0.5862913708629137,False,18
16b_postcentral_volume_lh,36,"Q('16b_postcentral_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.3991156792987893,1,30,0.2461613632796363,0.27020434392904347,0.2410758924107589,0.04455907910238428,6.197279584582774e-05,0.24227495528167323,0.2474378074811281,0.442555444743845,0.7412783834719772,19,17,11107.117647058823,11651.684210526315,-399.88366667017226,-0.40253164726739515,-1.0933533124148165,0.42422810545927997,0.24616136327963775,AD,16b,Postcentral,C,DKT,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
16b_postcentral_volume_rh,36,"Q('16b_postcentral_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",4.067901377025825,1,30,0.05273237723896128,0.0743402924399869,0.056194380561943806,0.11940569311877464,0.0008430055927127422,0.3889573560093322,0.05132127339193283,0.6604338252439045,0.39353725859418237,19,17,10101.117647058823,11004.578947368422,-758.5138195728766,-0.6863702107432703,-1.485453287349156,0.18153367404913784,0.052732377238961285,AD,16b,Postcentral,C,DKT,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6743325667433258,False,24
16b_postcentral_LGI_lh,35,"Q('16b_postcentral_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",9.138128912596304,1,30,0.005087385034641085,0.007173382522906018,0.005699430056994301,0.23348405165212863,0.01962009204685553,0.49193350547858555,0.036085821027613735,0.7435977006989545,0.9671890480309522,18,17,3.190294117647059,3.327833333333333,-0.1466800635975692,-1.0357621570066313,-1.7541835609403744,-0.1430758425705971,0.005087385034641101,AD,16b,Postcentral,C,DKT,LGI,lh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.06569343065693431,False,18
16b_postcentral_LGI_rh,35,"Q('16b_postcentral_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional",2.722809850675832,1,30,0.10935660731717838,0.13836410682117845,0.10548945105489452,0.0832083144174001,1.9651789152852012e-05,0.31007615076419887,0.30623576589664264,0.8482305918882481,0.28354735626701505,18,17,3.1347058823529412,3.2166111111111113,-0.07888426413349325,-0.5653794978734985,-1.2884930061089268,0.3276569838546156,0.10935660731717825,AD,16b,Postcentral,C,DKT,LGI,rh,A2_LGI,False,False,45,A2,AD_sin_ansiedad,0.27228705700858485,False,18
17_Thalamus_volume_lh,36,"Q('17_Thalamus_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.7474021921243068,1,30,0.1961953229938073,0.2340416100622102,0.19868013198680132,0.05504079299306547,3.863681127249335e-05,0.2600416362260731,0.23472205849645875,0.945931867412807,0.6589416390622619,19,17,6979.347058823529,7280.557894736842,-224.92572064760907,-0.4498520012299538,-1.1578227580712726,0.32471394266410986,0.19619532299380998,AD,17,Tálamo,S,aseg,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
17_Thalamus_volume_rh,36,"Q('17_Thalamus_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",2.1739874640454504,1,30,0.15077953730603544,0.17956193227154754,0.15378462153784622,0.06756972434563448,0.00015843758354595932,0.27336785282201154,0.2884479581081064,0.8067995274184403,0.4887809806965124,19,17,6719.623529411765,7007.98947368421,-228.13212359559702,-0.501766585284504,-1.1642969917492918,0.21102831585609233,0.15077953730603785,AD,17,Tálamo,S,aseg,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
