variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
10_inferiorparietal_volume_rh,Parietal inferior,rh,volume,CSE_NI,36,0.12242780993985651,0.5044398213404279,-0.272916230761519,0.47389483472354366,Edad+Genero+Grupo+eTIV,-0.06306217009196437,17,0.35001072310706327,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
10_inferiorparietal_volume_rh,Parietal inferior,rh,volume,EntropyRatio_NI,36,0.1703678224499443,0.35121117412780967,-0.2096177397921489,0.504628140153221,Edad+Genero+Grupo+eTIV,0.28196820042110426,17,0.12197217472430734,19,volume_EntropyRatio_NI,B,0.9569818217791506,False,86,2,2,True
10_inferiorparietal_LGI_lh,Parietal inferior,lh,LGI,CSE_NI,35,0.20542550575689583,0.25935821674384874,-0.15910029338791745,0.5839331539603136,Edad+Genero+Grupo,0.31843254540681587,17,0.2976974412235471,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
10_inferiorparietal_LGI_lh,Parietal inferior,lh,LGI,EntropyRatio_NI,35,0.03058756012863878,0.8680122372784413,-0.30803463215194166,0.41600324360164653,Edad+Genero+Grupo,0.1153869125274179,17,0.00978009645291756,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
10_inferiorparietal_LGI_rh,Parietal inferior,rh,LGI,CSE_NI,35,0.11299949458674825,0.5380483080161994,-0.25326597284601243,0.4396820422306128,Edad+Genero+Grupo,0.0019949272146897717,17,0.17063367399528276,18,LGI_CSE_NI,B,0.8457883770100096,False,32,2,2,True
10_inferiorparietal_LGI_rh,Parietal inferior,rh,LGI,EntropyRatio_NI,35,-0.06014347511971399,0.7436807655367853,-0.34757377260168376,0.25033530224275824,Edad+Genero+Grupo,0.020182197952996864,17,-0.14427849546883662,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
11_lateraloccipital_thickness_lh,Occipital lateral,lh,thickness,CSE_NI,36,0.16875588905137656,0.34783027634284613,-0.27102867702812317,0.48552066331795035,Edad+Genero+Grupo,-0.039811493932175625,17,0.3989865690117607,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
11_lateraloccipital_thickness_lh,Occipital lateral,lh,thickness,EntropyRatio_NI,36,0.24178247133670966,0.1752289355455822,-0.137888136600223,0.5256721920642773,Edad+Genero+Grupo,0.3238182224722546,17,0.4533848282159873,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
11_lateraloccipital_thickness_rh,Occipital lateral,rh,thickness,CSE_NI,36,0.09687429669534145,0.5917464779125214,-0.2884032394203559,0.4265817417279504,Edad+Genero+Grupo,-0.2310949691397386,17,0.35551226543140857,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
11_lateraloccipital_thickness_rh,Occipital lateral,rh,thickness,EntropyRatio_NI,36,0.16557192029222628,0.3571330366903213,-0.20599516287474112,0.47440745720320393,Edad+Genero+Grupo,0.19430084415236956,17,0.374339575277394,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
11_lateraloccipital_area_lh,Occipital lateral,lh,area,CSE_NI,36,0.1940401196653267,0.2872649595169699,-0.15789877209805656,0.5027167928007262,Edad+Genero+Grupo+eTIV,0.21471754168164037,17,0.3219901503083697,19,area_CSE_NI,B,0.7071137465033105,False,32,2,2,True
11_lateraloccipital_area_lh,Occipital lateral,lh,area,EntropyRatio_NI,36,0.10304264322924257,0.5746588068518333,-0.28704881074864286,0.471749487864735,Edad+Genero+Grupo+eTIV,-0.17685299454649103,17,0.37843131338292696,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
11_lateraloccipital_area_rh,Occipital lateral,rh,area,CSE_NI,36,0.22966291316555038,0.20606364303485253,-0.10639337935776483,0.5140523168769725,Edad+Genero+Grupo+eTIV,0.32553180236096796,17,0.3254648420018904,19,area_CSE_NI,B,0.6661314904520594,False,32,2,2,True
11_lateraloccipital_area_rh,Occipital lateral,rh,area,EntropyRatio_NI,36,0.20959012265517876,0.24961173229048594,-0.09868451551183767,0.5259257805399563,Edad+Genero+Grupo+eTIV,-0.084577183461829,17,0.43075287013784075,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
11_lateraloccipital_volume_lh,Occipital lateral,lh,volume,CSE_NI,36,0.20346368233771348,0.2640349654607286,-0.09155421063684555,0.4837201324211885,Edad+Genero+Grupo+eTIV,-0.0027684909923365456,17,0.4463834594810994,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
11_lateraloccipital_volume_lh,Occipital lateral,lh,volume,EntropyRatio_NI,36,0.13261048003710782,0.4693621229271616,-0.23804875047166552,0.4485396804391466,Edad+Genero+Grupo+eTIV,-0.19110546352512423,17,0.5949442952153018,19,volume_EntropyRatio_NI,B,0.9638686924157637,False,86,1,2,False
11_lateraloccipital_volume_rh,Occipital lateral,rh,volume,CSE_NI,36,0.15675286191749774,0.3915757556403475,-0.14701861176971337,0.43852470769996904,Edad+Genero+Grupo+eTIV,0.011576885611764037,17,0.3677792492320581,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
11_lateraloccipital_volume_rh,Occipital lateral,rh,volume,EntropyRatio_NI,36,0.14592552328568748,0.4254995406923128,-0.16372049205273415,0.45469144733938843,Edad+Genero+Grupo+eTIV,-0.18022196003459692,17,0.4717405209735503,19,volume_EntropyRatio_NI,B,0.9569818217791506,False,86,1,2,False
11_lateraloccipital_LGI_lh,Occipital lateral,lh,LGI,CSE_NI,35,-0.06482048391230587,0.7244915513536012,-0.4597534077180399,0.32517988829499533,Edad+Genero+Grupo,-0.32161325235621013,17,0.1711091830107695,18,LGI_CSE_NI,B,0.8993563634817304,False,32,1,2,False
11_lateraloccipital_LGI_lh,Occipital lateral,lh,LGI,EntropyRatio_NI,35,-0.10675131652540053,0.5608923197657402,-0.4786882879470494,0.25381876372353235,Edad+Genero+Grupo,-0.518800066008209,17,0.19044398254385767,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
11_lateraloccipital_LGI_rh,Occipital lateral,rh,LGI,CSE_NI,35,0.22509743878997351,0.21547391380573472,-0.16550558431790416,0.5689059952888377,Edad+Genero+Grupo,0.13017782981149664,17,0.19865188841372172,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
11_lateraloccipital_LGI_rh,Occipital lateral,rh,LGI,EntropyRatio_NI,35,0.09463963677577247,0.6063981417380765,-0.31336137968241157,0.43959253117980307,Edad+Genero+Grupo,0.026979487932224062,17,0.20390890855028845,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
12_cuneus_thickness_lh,Cuneus,lh,thickness,CSE_NI,36,0.19991557432205156,0.264656519735146,-0.2257203936800876,0.4900302027305925,Edad+Genero+Grupo,0.12570813946234338,17,0.2132544217456042,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
12_cuneus_thickness_lh,Cuneus,lh,thickness,EntropyRatio_NI,36,0.1240017362682182,0.49174874648082695,-0.25900063269799495,0.4515858421040022,Edad+Genero+Grupo,0.11087870549242358,17,0.2545712512847561,19,thickness_EntropyRatio_NI,B,0.740694072427674,False,32,2,2,True
12_cuneus_thickness_rh,Cuneus,rh,thickness,CSE_NI,36,0.24951717827591724,0.16140481413297147,-0.17690702797910993,0.5498527404630292,Edad+Genero+Grupo,0.06338445328857518,17,0.32050607353430116,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
12_cuneus_thickness_rh,Cuneus,rh,thickness,EntropyRatio_NI,36,0.17820799628821427,0.3210874736295057,-0.23630258086811265,0.5182350676539547,Edad+Genero+Grupo,0.366880996570656,17,0.0925714463378025,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
12_cuneus_area_lh,Cuneus,lh,area,CSE_NI,36,0.21350194887878077,0.24068091449934795,-0.17859442178775622,0.5534587074156899,Edad+Genero+Grupo+eTIV,0.2458999684682675,17,0.042339934352540985,19,area_CSE_NI,B,0.6661314904520594,False,32,2,2,True
12_cuneus_area_lh,Cuneus,lh,area,EntropyRatio_NI,36,-0.016350043519198502,0.9292283061849212,-0.3496602054250035,0.35191921167836077,Edad+Genero+Grupo+eTIV,0.03152438970851506,17,0.011361556473841215,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,0,2,False
12_cuneus_area_rh,Cuneus,rh,area,CSE_NI,36,0.21874496352618117,0.22904978237077922,-0.15291803052663155,0.5229181823219673,Edad+Genero+Grupo+eTIV,-0.04763045819467159,17,0.46810045381408283,19,area_CSE_NI,B,0.6661314904520594,False,32,1,2,False
12_cuneus_area_rh,Cuneus,rh,area,EntropyRatio_NI,36,0.09690614331995304,0.5977641769514456,-0.266732679837248,0.41499003279667673,Edad+Genero+Grupo+eTIV,-0.014498863798194933,17,0.34385664298344415,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
12_cuneus_volume_lh,Cuneus,lh,volume,CSE_NI,36,0.28200998089687546,0.11787617209988517,-0.08714973416568858,0.5850953202286839,Edad+Genero+Grupo+eTIV,0.34296399179887793,17,0.18246652996017326,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
12_cuneus_volume_lh,Cuneus,lh,volume,EntropyRatio_NI,36,0.10381431379777234,0.5717819268131407,-0.27810740869946315,0.42053829980472435,Edad+Genero+Grupo+eTIV,0.14101232491303753,17,0.22764672311765086,19,volume_EntropyRatio_NI,B,0.9833513990742859,False,86,2,2,True
12_cuneus_volume_rh,Cuneus,rh,volume,CSE_NI,36,0.33057769641308915,0.06460668343642219,-0.02959905590576417,0.5746878949210628,Edad+Genero+Grupo+eTIV,0.05626863199952104,17,0.6084460785870834,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
12_cuneus_volume_rh,Cuneus,rh,volume,EntropyRatio_NI,36,0.26329093935402087,0.1453998619818159,-0.04476052582538193,0.5142907832281932,Edad+Genero+Grupo+eTIV,0.2659179437148072,17,0.47421648283403695,19,volume_EntropyRatio_NI,B,0.811435056355067,False,86,2,2,True
12_cuneus_LGI_lh,Cuneus,lh,LGI,CSE_NI,35,0.1615074201508084,0.37718636585300497,-0.2588655437720562,0.48379722513421347,Edad+Genero+Grupo,0.15756530053899223,17,0.22895643713422348,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
12_cuneus_LGI_lh,Cuneus,lh,LGI,EntropyRatio_NI,35,-0.04694374925906741,0.7986233378573514,-0.38372016768962575,0.31575988831408214,Edad+Genero+Grupo,0.038769723831729955,17,-0.08476792557426628,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
12_cuneus_LGI_rh,Cuneus,rh,LGI,CSE_NI,35,0.23785911402517218,0.1898885435004244,-0.14126891235102892,0.5679029811889613,Edad+Genero+Grupo,0.07257036086084648,17,0.4092100840708772,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
12_cuneus_LGI_rh,Cuneus,rh,LGI,EntropyRatio_NI,35,0.17527699313668635,0.33729492858440047,-0.18879711081392567,0.4761236337261996,Edad+Genero+Grupo,0.08189925063072716,17,0.27215683452990913,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
13_middletemporal_thickness_lh,Temporal medio,lh,thickness,CSE_NI,36,0.0939048728583434,0.6032075590528932,-0.2894210038837736,0.4379760697524542,Edad+Genero+Grupo,0.05395984334522847,17,0.0804180280331538,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
13_middletemporal_thickness_lh,Temporal medio,lh,thickness,EntropyRatio_NI,36,0.08312685957069585,0.645579243724789,-0.2615112998095538,0.4536810386035949,Edad+Genero+Grupo,0.08854992783834469,17,0.22348587959296973,19,thickness_EntropyRatio_NI,B,0.8626726952897966,False,32,2,2,True
13_middletemporal_thickness_rh,Temporal medio,rh,thickness,CSE_NI,36,0.1107357184883499,0.5395512702442091,-0.2507023704028235,0.4144151287499971,Edad+Genero+Grupo,-0.2026564234360424,17,0.23153524350774116,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
13_middletemporal_thickness_rh,Temporal medio,rh,thickness,EntropyRatio_NI,36,0.19338670457710563,0.2808970194552811,-0.11103225290050142,0.4931342252250401,Edad+Genero+Grupo,0.08670894938077967,17,0.33555760935778967,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
